"ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree","subgraph6_size","subgraph6_community","subgraph6_mean_degree","subgraph7_size","subgraph7_community","subgraph7_mean_degree","subgraph8_size","subgraph8_community","subgraph8_mean_degree","subgraph9_size","subgraph9_community","subgraph9_mean_degree","subgraph10_size","subgraph10_community","subgraph10_mean_degree","subgraph11_size","subgraph11_community","subgraph11_mean_degree","subgraph12_size","subgraph12_community","subgraph12_mean_degree","subgraph13_size","subgraph13_community","subgraph13_mean_degree"
738,"ec",100,55,70,1,28,"ec:1.3.1.21","Q3",29.8245614035088,27,6,0.000410340582683627,0,0,4,41,11,2.14285714285714,3,3,0.666666666666667,6,6,0.333333333333333,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,"ec",100,55,70,1,28,"ec:1.14.19.20","Q3",38.3194829178209,26,4,0.000369959304476508,0.00139762403913347,0,4,39,9,2.05,3,3,0.666666666666667,6,6,0.666666666666667,6,6,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,"ec",100,55,70,1,28,"ec:1.14.19.41","Q3",11.0803324099723,1,2,0.000342935528120713,0.000349406009783368,0,4,46,14,2.04255319148936,1,1,0,6,6,0.333333333333333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,"ec",100,55,70,1,28,"ec:1.14.19.20","Q3",38.3194829178209,26,2,0.000336700336700337,0,0,4,44,10,2.31111111111111,1,1,0,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,"ec",100,55,70,1,28,"ec:5.4.99.8","Q3",10.0646352723915,14,3,0.000459770114942529,0.00838574423480084,0,4,19,9,1.4,26,12,1.53846153846154,3,3,0.666666666666667,6,6,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,"ec",100,55,70,1,28,"ec:5.5.1.9","Q3",11.5420129270545,19,2,0.000382701875239189,0.017120894479385,0,4,31,15,1.625,14,7,1,3,3,0.666666666666667,6,6,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,"ec",100,55,70,1,28,"ec:1.14.14.154","Q3",50.9695290858726,20,2,0.000375798571965427,0.0167714884696017,0,4,32,16,1.57575757575758,13,8,0.769230769230769,3,3,0.666666666666667,6,6,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,"ec",100,55,70,1,28,"ec:2.1.1.143","Q2",8.95660203139428,23,3,0.000408830744071954,0,0,4,40,15,1.65853658536585,5,5,0.4,3,3,0.666666666666667,6,6,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,"ec",100,55,70,1,28,"ec:1.3.1.70","Q3",33.1486611265005,21,2,0.0003690036900369,0.0157232704402516,0,4,33,16,1.58823529411765,12,9,0.666666666666667,3,3,0.666666666666667,6,6,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,"ec",100,55,70,1,28,"ec:2.1.1.41","Q3",22.9916897506925,15,2,0.000411353352529823,0.0115303983228512,0,4,27,10,2,18,7,1.55555555555556,3,3,0.666666666666667,6,6,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,"ec",100,55,70,1,28,"ec:5.4.99.7","Q3",28.4395198522622,15,5,0.000356125356125356,0.00314465408805031,0,4,22,11,1.30434782608696,23,11,1.47826086956522,3,3,0.666666666666667,6,6,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,"ec",100,55,70,1,28,"ec:1.3.1.70","Q3",38.8734995383195,17,4,0.000356125356125356,0.000698812019566737,0,4,26,9,1.7037037037037,19,9,1.36842105263158,3,3,0.666666666666667,6,6,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"ec",100,55,70,1,28,"ec:5.3.3.5","Q3",27.2391505078486,22,3,0.00036231884057971,0.0139762403913347,0,4,34,12,1.88571428571429,11,8,0.727272727272727,3,3,0.666666666666667,6,6,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,"ec",100,55,70,1,28,"ec:1.1.1.170","Q3",26.9621421975993,19,2,0.000398883127243718,0,0,4,29,9,1.86666666666667,16,8,1.125,3,3,0.666666666666667,6,6,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,"ec",100,55,70,1,28,"ec:1.14.18.9","Q3",25.0230840258541,18,3,0.000336700336700337,0,0,4,28,6,2.20689655172414,17,5,2.23529411764706,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,"ec",100,55,70,1,28,"ec:1.1.1.270","Q3",25.1154201292705,20,2,0.000383435582822086,0.00244584206848358,0,4,30,8,2.06451612903226,15,5,1.86666666666667,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,"ec",100,55,70,1,28,"ec:1.14.15.18","Q3",11.9113573407202,2,4,0.000356125356125356,0.0010482180293501,0,4,46,8,2.25531914893617,3,3,0.666666666666667,4,4,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,"ec",100,55,70,1,28,"ec:1.14.18.11","Q2",9.97229916897507,23,3,0.000355745286374956,0.0125786163522013,0,4,41,10,2.23809523809524,4,4,0,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,"ec",100,55,70,1,28,"ec:1.14.18.10","Q2",8.40258541089566,16,2,0.000404040404040404,0.0139762403913347,0,4,28,10,2.13793103448276,17,6,1.64705882352941,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,"ec",100,55,70,1,28,"ec:1.14.18.11","Q2",9.97229916897507,24,2,0.00036231884057971,0.00139762403913347,0,4,41,10,2.0952380952381,4,4,0,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"ec",100,55,70,1,28,"ec:1.14.14.17","Q3",37.1191135734072,15,3,0.00046882325363338,0.00593990216631726,0,4,44,9,2.26666666666667,3,3,0.666666666666667,6,6,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,"ec",100,55,70,1,28,"ec:1.1.1.418","Q2",9.41828254847645,17,2,0.000396825396825397,0.0157232704402516,0,4,29,9,2.13333333333333,16,8,1.625,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,"ec",100,55,70,1,28,"ec:1.1.1.418","Q2",9.41828254847645,24,2,0.000349283967865875,0.00908455625436757,0,4,42,10,2.27906976744186,3,3,0,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,"ec",100,55,70,1,28,"ec:1.1.1.418","Q2",9.41828254847645,25,2,0.000355745286374956,0.00209643605870021,0,4,42,10,2.13953488372093,3,3,0,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,"ec",100,55,70,1,28,"ec:1.1.1.270","Q1",0,18,2,0.00038971161340608,0.0167714884696017,0,4,30,10,2.12903225806452,15,7,1.6,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,"ec",100,55,70,1,28,"ec:1.1.1.270","Q1",0,25,2,0.000342935528120713,0.00489168413696716,0,4,43,10,2.31818181818182,2,2,0,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,"ec",100,55,70,1,28,"ec:1.1.1.270","Q1",0,26,2,0.000349283967865875,0.00209643605870021,0,4,43,10,2.18181818181818,2,2,0,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,"ec",100,55,70,1,28,"ec:1.14.18.9","Q3",25.0230840258541,21,2,0.000376506024096386,0.00419287211740042,0,4,31,7,2.0625,14,5,1.85714285714286,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,"ec",100,55,70,1,28,"ec:1.1.1.170","Q3",26.9621421975993,22,2,0.000369685767097967,0.00524109014675052,0,4,32,7,2.06060606060606,13,6,1.84615384615385,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,"ec",100,55,70,1,28,"ec:1.1.1.270","Q3",25.1154201292705,23,4,0.000362976406533575,0.00559049615653389,0,4,33,6,2.11764705882353,12,5,2,3,3,0.666666666666667,6,3,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5229,"ec",903,33,33,1,8,"ec:1.14.14.53","Q1",0,4,2,0.0009765625,0.00201612903225806,0,5,14,7,1.06666666666667,4,4,0.5,6,6,0.333333333333333,4,4,0.5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5230,"ec",903,33,33,1,8,"ec:1.14.13.107","Q2",6.17053103964099,5,2,0.000946969696969697,0,0,5,14,7,1.73333333333333,7,3,2,3,3,1.33333333333333,4,4,0.5,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5231,"ec",903,33,33,1,8,"ec:1.1.1.144","Q1",0,6,2,0.00100704934541793,0.00201612903225806,0,5,12,6,1.07692307692308,11,7,0.909090909090909,1,1,0,4,4,0.5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5232,"ec",903,33,33,1,8,"ec:1.14.14.51","Q1",0,4,3,0.000946969696969697,0,0,5,7,5,1.25,11,5,1.81818181818182,6,6,1.33333333333333,4,4,0.5,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5233,"ec",903,33,33,1,8,"ec:1.14.14.52","Q1",0,5,3,0.0009765625,0.00201612903225806,0,5,11,8,0.666666666666667,11,8,0.545454545454545,2,2,0,4,4,0.5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5235,"ec",903,33,33,1,8,"ec:1.1.1.275","Q1",0.785340314136126,5,2,0.00100704934541793,0.00201612903225806,0,5,14,6,1.2,5,3,1.2,5,5,0.4,4,4,0.5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5236,"ec",903,33,33,1,8,"ec:3.3.2.8","Q2",9.72326103216155,6,2,0.0009765625,0.00100806451612903,0,5,14,6,1.2,8,6,0.5,2,2,1,4,4,0.5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5238,"ec",903,33,33,1,8,"ec:1.1.1.243","Q1",0.074794315632012,5,2,0.0009765625,0.00100806451612903,0,5,8,6,0.666666666666667,11,7,0.909090909090909,5,5,0,4,4,0.5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5239,"ec",903,33,33,1,8,"ec:1.3.99.25","Q1",0,6,4,0.00115473441108545,0,0,6,9,6,0.8,11,7,0.909090909090909,3,3,0,4,4,0.5,4,4,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5240,"ec",903,33,33,1,8,"ec:1.1.1.297","Q1",0,7,2,0.00104058272632674,0,0,5,14,6,1.2,9,6,0.666666666666667,4,4,0.5,4,4,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5241,"ec",903,33,33,1,8,"ec:1.3.99.25","Q1",0,6,4,0.00119617224880383,0,0,5,14,6,1.2,6,3,1.33333333333333,4,4,0.5,4,4,0.5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5249,"ec",903,33,33,1,8,"ec:3.3.2.8","Q2",9.72326103216155,6,2,0.00100704934541793,0.00201612903225806,0,5,11,5,1.33333333333333,11,5,1.27272727272727,4,4,0.5,2,2,0,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5250,"ec",903,33,33,1,8,"ec:1.14.13.107","Q2",6.17053103964099,5,3,0.00111234705228031,0,0,5,10,5,1.09090909090909,11,5,1.27272727272727,4,4,0.5,3,3,0.666666666666667,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5251,"ec",903,33,33,1,8,"ec:1.1.1.297","Q1",0,7,2,0.0009765625,0.00201612903225806,0,5,12,5,1.38461538461538,11,5,1.27272727272727,4,4,0.5,4,4,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5256,"ec",903,33,33,1,8,"ec:1.14.13.105","Q1",0,1,3,0.00100806451612903,0.00201612903225806,0,6,14,5,1.46666666666667,11,5,1.27272727272727,1,1,0,4,4,0,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5257,"ec",903,33,33,1,8,"ec:1.14.13.105","Q1",0,7,4,0.0009765625,0.0030241935483871,0,5,14,7,1.33333333333333,9,4,1.77777777777778,4,4,0.5,4,4,0.5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5258,"ec",903,33,33,1,8,"ec:1.14.13.105","Q1",0,7,3,0.0009765625,0.00201612903225806,0,5,12,4,1.38461538461538,11,5,1.27272727272727,4,4,0.5,4,4,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5259,"ec",903,33,33,1,8,"ec:1.14.13.105","Q1",0,1,3,0.0009765625,0.00201612903225806,0,6,14,7,1.33333333333333,11,5,1.63636363636364,4,4,0.5,1,1,0,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5270,"ec",904,80,203,1,10,"ec:4.2.3.29","Q2",1.85185185185185,7,6,0.000166500166500167,0.00292112950340798,0,7,62,13,5.33333333333333,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5271,"ec",904,80,203,1,10,"ec:4.2.3.18","Q1",0,6,10,0.000353107344632768,0.00576111652061019,0.0055351994306123,7,61,12,5.35483870967742,4,4,1,2,2,0,4,4,1,2,2,0,4,4,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5275,"ec",904,80,203,1,10,"ec:5.5.1.13","Q4",87.962962962963,6,16,0.000504540867810293,0.014930217461863,0,7,13,10,0.571428571428571,4,4,1,2,2,0,4,4,1,52,15,4.88461538461539,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5276,"ec",904,80,203,1,10,"ec:5.5.1.12","Q1",0.925925925925926,5,20,0.000354735721887194,0.0230444660824408,0.0107768413756786,7,42,14,4.18604651162791,4,4,1,2,2,0,4,4,1,2,2,0,23,9,2.08695652173913,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5278,"ec",904,80,203,1,10,"ec:4.2.3.17","Q1",0,6,12,0.000210349179638199,0.00973709834469328,0.0132586679678987,7,60,12,5.21311475409836,4,4,1,2,2,0,4,4,1,5,5,0.4,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5279,"ec",904,80,203,1,10,"ec:5.5.1.14","Q1",0.925925925925926,6,16,0.000207210940737671,0.0136319376825706,0.0227607939922736,7,57,13,4.89655172413793,4,4,1,2,2,0,4,4,1,2,2,0,8,5,0.75,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5280,"ec",904,80,203,1,10,"ec:1.14.99.37","Q1",0,7,3,0.000216637781629116,0.0068159688412853,0,7,61,12,5.48387096774194,4,4,1,2,2,0,4,4,1,4,4,0.5,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5281,"ec",904,80,203,1,10,"ec:4.2.3.19","Q4",87.037037037037,7,6,0.000513083632632119,0.00925024342745862,1.46205240849318e-17,7,1,2,0,4,4,0.5,2,2,0,4,2,1,64,14,5.21875,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5282,"ec",904,80,203,1,10,"ec:2.3.1.162","Q1",0,8,3,0.000219394471259324,0.00373255436546576,1.79252277122813e-17,7,63,13,5.34375,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5285,"ec",904,80,203,1,10,"ec:1.14.14.105","Q1",0,9,2,0.000226090888537192,0,0,7,64,14,5.29230769230769,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5304,"ec",904,80,203,1,10,"ec:1.14.11.15","Q4",82.4074074074074,1,3,0.000160230732254446,0.000162284972411555,1.5918338443869e-18,7,66,14,5.19402985074627,1,1,0,2,2,0,2,2,0,4,2,1,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5308,"ec",904,80,203,1,10,"ec:1.14.11.15","Q3",50,1,3,0.000160230732254446,0.000162284972411555,1.61810566848896e-17,7,66,14,5.19402985074627,4,4,1,2,2,0,1,1,0,2,2,0,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5312,"ec",904,80,203,1,10,"ec:1.14.14.144","Q1",0,7,2,0.000164338537387017,0.00340798442064265,0.00396692659376275,7,62,12,5.3968253968254,4,4,1,2,2,0,4,4,1,2,2,0,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5313,"ec",904,80,203,1,10,"ec:4.2.1.133","Q1",0,6,13,0.000180733779143322,0.00454397922752353,0.0670752707359049,7,63,13,5.15625,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5314,"ec",904,80,203,1,10,"ec:4.2.3.28","Q2",1.85185185185185,7,7,0.000170910955392241,0.00146056475170399,0,7,63,13,5.125,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5315,"ec",904,80,203,1,10,"ec:1.14.14.145","Q1",0,8,3,0.000162284972411555,0.00259655955858487,0.00284298818815294,8,63,12,5.375,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5316,"ec",904,80,203,1,10,"ec:4.2.3.34","Q1",0,7,6,0.000168719419605197,0.000811424862057773,0.0280024359373402,7,64,13,5.10769230769231,4,4,1,2,2,0,4,4,1,2,2,0,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5317,"ec",904,80,203,1,10,"ec:4.2.3.35","Q2",1.85185185185185,7,7,0.000164392569455861,0.00551768906199286,0.0825222078104776,7,63,13,5.34375,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5319,"ec",904,80,203,1,10,"ec:3.1.7.5","Q1",0,6,12,0.000170998632010944,0.00259655955858487,0.197668497233537,7,64,13,5.2,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5321,"ec",904,80,203,1,10,"ec:4.2.3.103","Q2",1.85185185185185,7,6,0.000178062678062678,0.000973709834469328,0,7,63,12,5.40625,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5322,"ec",904,80,203,1,10,"ec:1.14.14.76","Q2",1.85185185185185,8,2,0.000160230732254446,0.000649139889646219,0,7,64,12,5.41538461538462,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5329,"ec",904,80,203,1,10,"ec:4.2.3.144","Q4",61.1111111111111,6,12,0.000166527893422148,0.00275884453099643,0.339332122592393,7,64,12,5.47692307692308,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5331,"ec",904,80,203,1,10,"ec:4.2.3.131","Q1",0.925925925925926,6,10,0.000185632077222944,0.0162284972411555,0.121595042609042,7,55,12,5.60714285714286,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,10,4,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5333,"ec",904,80,203,1,10,"ec:1.14.13.190","Q1",0,7,5,0.000178094390026714,0.0160662122687439,0.0871438534857192,7,56,12,5.54385964912281,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,9,4,2.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5349,"ec",904,80,203,1,10,"ec:1.14.14.70","Q2",2.77777777777778,8,3,0.000162284972411555,0.00227198961376177,7.68838189792218e-17,7,63,12,5.5,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5354,"ec",904,80,203,1,10,"ec:4.2.1.173","Q1",0,6,12,0.000162284972411555,0.00292112950340798,0.582522207810478,7,64,12,5.2,4,4,1,2,2,0,4,4,1,2,2,0,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5369,"ec",906,107,255,1,14,"ec:1.14.99.44","Q2",5.14038876889849,2,2,9.0702947845805e-05,0,2.81110239330365e-17,5,2,3,0,91,15,4.35164835164835,8,4,1.25,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
