dictID,org,pathway,name,entrez,is_bottleneck,reaction,reaction_type,betweenness,degree,community,eccentricity,radius,diameter
NA,mmu,4550,NA,mmu:20890 / mmu:216795 / mmu:22408 / mmu:22409 / mmu:22410 / mmu:22411 / mmu:22412 / mmu:22413 / mmu:22414 / mmu:22415 / mmu:22416 / mmu:22417 / mmu:22418 / mmu:22419 / mmu:22420 / mmu:22421 / mmu:22422 / mmu:22423 / mmu:93735,0,NA,NA,0,10,1,16,8,9
NA,mmu,4550,NA,mmu:11789 / mmu:23805,0,NA,NA,0,1,2,16,8,9
NA,mmu,4550,NA,mmu:12005 / mmu:12006,0,NA,NA,0,1,2,16,8,9
NA,mmu,4550,NA,mmu:13542 / mmu:13543 / mmu:13544,0,NA,NA,0.005113737,11,1,14,8,9
NA,mmu,4550,NA,mmu:14362 / mmu:14365 / mmu:14366 / mmu:14367 / mmu:14368 / mmu:14369 / mmu:14370 / mmu:14371 / mmu:57265 / mmu:93897,0,NA,NA,0.001507671,22,1,15,8,9
NA,mmu,4550,NA,mmu:12387,1,NA,NA,0.008728619,3,2,14,8,9
NA,mmu,4550,NA,mmu:56637,1,NA,NA,0.01410686,5,3,13,8,9
NA,mmu,4550,NA,mmu:71950,0,NA,NA,0.005025569,3,6,8,8,9
NA,mmu,4550,NA,mmu:18999,0,NA,NA,0.002204197,2,6,9,8,9
NA,mmu,4550,NA,mmu:20674,0,NA,NA,0.001196564,3,6,9,8,9
NA,mmu,4550,NA,mmu:17125 / mmu:17129 / mmu:55994,0,NA,NA,0.0008816787,10,9,12,8,9
NA,mmu,4550,NA,mmu:26395 / mmu:26396,0,NA,NA,0.003192936,4,9,9,8,9
NA,mmu,4550,NA,mmu:19094 / mmu:26415 / mmu:26416 / mmu:29857,0,NA,NA,0,4,9,12,8,9
NA,mmu,4550,NA,mmu:11479 / mmu:11480 / mmu:11481 / mmu:269275,0,NA,NA,0.0003306295,7,8,15,8,9
NA,mmu,4550,NA,mmu:17126 / mmu:17127,0,NA,NA,0.0003967554,5,8,14,8,9
NA,mmu,4550,NA,mmu:17128,1,NA,NA,0,5,9,13,8,9
NA,mmu,4550,NA,mmu:17128,1,NA,NA,0,5,9,13,8,9
NA,mmu,4550,NA,mmu:26413 / mmu:26417,0,NA,NA,0.003986447,8,9,10,8,9
NA,mmu,4550,NA,mmu:17869,1,NA,NA,0,2,11,12,8,9
NA,mmu,4550,NA,mmu:17869,1,NA,NA,0,2,11,12,8,9
NA,mmu,4550,NA,mmu:17125 / mmu:17129 / mmu:55994,0,NA,NA,0.0008816787,10,9,12,8,9
NA,mmu,4550,NA,mmu:15901 / mmu:15902 / mmu:15903 / mmu:15904,0,NA,NA,0,3,9,13,8,9
NA,mmu,4550,NA,mmu:18999,0,NA,NA,0.002204197,2,6,9,8,9
NA,mmu,4550,NA,mmu:20674,0,NA,NA,0.001196564,3,6,9,8,9
NA,mmu,4550,NA,mmu:71950,0,NA,NA,0.005025569,3,6,8,8,9
NA,mmu,4550,NA,mmu:20848,1,NA,NA,0.002342746,5,5,11,8,9
NA,mmu,4550,NA,mmu:15209,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:22773,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:26380,0,NA,NA,0,1,2,16,8,9
NA,mmu,4550,NA,mmu:21423,1,NA,NA,0.002997708,2,2,15,8,9
NA,mmu,4550,NA,mmu:14173,0,NA,NA,0,4,5,11,8,9
NA,mmu,4550,NA,mmu:13590 / mmu:320202,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:20482,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:13990,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:244349,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:84505,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:16468,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:19712,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:51869,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:18508,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:17268,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:15407,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:16873,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:18423,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:18014,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:15110,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:13395,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:17877,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:15379,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:16392,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:11906,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:13984,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:21423,1,NA,NA,0.002997708,2,2,15,8,9
NA,mmu,4550,NA,mmu:26380,0,NA,NA,0,1,2,16,8,9
NA,mmu,4550,NA,mmu:75590,0,NA,NA,0.001587022,5,9,11,8,9
NA,mmu,4550,NA,mmu:12151 / mmu:22658 / mmu:69587 / mmu:69837 / mmu:71041 / mmu:76073,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4550,NA,mmu:17128,1,NA,NA,0,5,9,13,8,9
NA,mmu,4550,NA,mmu:18119,0,NA,NA,0,4,8,16,8,9
NA,mmu,4550,NA,mmu:18119,0,NA,NA,0,4,8,16,8,9
NA,mmu,4550,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:58992,0,NA,NA,0.001639344,4,1,5,1,7
NA,mmu,4610,NA,mmu:109821,0,NA,NA,0,3,1,5,1,7
NA,mmu,4610,NA,mmu:14071,0,NA,NA,0,3,1,5,1,7
NA,mmu,4610,NA,mmu:14058,1,NA,NA,0,5,1,5,1,7
NA,mmu,4610,NA,mmu:14068,1,NA,NA,0.000273224,3,1,6,1,7
NA,mmu,4610,NA,mmu:110135 / mmu:14161 / mmu:99571,0,NA,NA,0,1,8,6,1,7
NA,mmu,4610,NA,mmu:14060 / mmu:74145,0,NA,NA,0,1,8,6,1,7
NA,mmu,4610,NA,mmu:21788,0,NA,NA,0,2,1,6,1,7
NA,mmu,4610,NA,mmu:14062,0,NA,NA,0,2,8,6,1,7
NA,mmu,4610,NA,mmu:15160,0,NA,NA,0,1,2,6,1,7
NA,mmu,4610,NA,mmu:11905,0,NA,NA,0,5,1,4,1,7
NA,mmu,4610,NA,mmu:22371,0,NA,NA,0,2,1,6,1,7
NA,mmu,4610,NA,mmu:268591,0,NA,NA,0,2,3,6,1,7
NA,mmu,4610,NA,mmu:18787 / mmu:18788,0,NA,NA,0.004234973,2,4,6,1,7
NA,mmu,4610,NA,mmu:18815,1,NA,NA,0,4,5,5,1,7
NA,mmu,4610,NA,mmu:16644 / mmu:385643,0,NA,NA,0.0008196721,3,5,6,1,7
NA,mmu,4610,NA,mmu:16621,1,NA,NA,0.002185792,4,5,5,1,7
NA,mmu,4610,NA,mmu:18792,1,NA,NA,0,2,5,6,1,7
NA,mmu,4610,NA,mmu:18791,0,NA,NA,0.004644809,3,4,6,1,7
NA,mmu,4610,NA,mmu:12061 / mmu:12062,0,NA,NA,0,2,5,7,1,7
NA,mmu,4610,NA,mmu:17194 / mmu:17195,0,NA,NA,4.96771e-05,5,6,2,1,7
NA,mmu,4610,NA,mmu:17174 / mmu:17175,0,NA,NA,4.96771e-05,5,6,2,1,7
NA,mmu,4610,NA,mmu:12259 / mmu:12260 / mmu:12262 / mmu:317677 / mmu:50908 / mmu:50909 / mmu:667277,0,NA,NA,4.96771e-05,3,6,2,1,7
NA,mmu,4610,NA,mmu:12266,1,NA,NA,0,2,9,1,1,7
NA,mmu,4610,NA,mmu:12258,0,NA,NA,0,11,6,2,1,7
NA,mmu,4610,NA,mmu:12628 / mmu:214403,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:15139,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:109828 / mmu:110382 / mmu:12274 / mmu:12279 / mmu:230558 / mmu:69379,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:12509 / mmu:333883,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:17221,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:13136 / mmu:13137,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:12269 / mmu:22789,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:19128,0,NA,NA,0,1,7,7,1,7
NA,mmu,4610,NA,mmu:19123,1,NA,NA,0.05040984,14,3,6,1,7
NA,mmu,4610,NA,mmu:21824,1,NA,NA,0.01338798,3,8,6,1,7
NA,mmu,4610,NA,mmu:20700 / mmu:20701 / mmu:20702 / mmu:20703 / mmu:20704,0,NA,NA,0,1,3,7,1,7
NA,mmu,4610,NA,mmu:14061,1,NA,NA,0.04439891,14,8,5,1,7
NA,mmu,4610,NA,mmu:232345,0,NA,NA,0,1,3,7,1,7
NA,mmu,4610,NA,mmu:18816,0,NA,NA,0,1,3,7,1,7
NA,mmu,4610,NA,mmu:12266,1,NA,NA,0,2,9,1,1,7
NA,mmu,4610,NA,mmu:12268,0,NA,NA,0,11,6,2,1,7
NA,mmu,4610,NA,mmu:12263,0,NA,NA,0,11,6,2,1,7
NA,mmu,4610,NA,mmu:12628 / mmu:214403,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:12630,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:14067,1,NA,NA,0.03142077,3,7,6,1,7
NA,mmu,4610,NA,mmu:14069,0,NA,NA,0,2,1,7,1,7
NA,mmu,4610,NA,mmu:11905,0,NA,NA,0,5,1,4,1,7
NA,mmu,4610,NA,mmu:56373,0,NA,NA,0,1,8,6,1,7
NA,mmu,4610,NA,mmu:12759,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:22370,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:12630,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:18793,0,NA,NA,0,1,5,7,1,7
NA,mmu,4610,NA,mmu:14064 / mmu:14065,0,NA,NA,0,1,8,6,1,7
NA,mmu,4610,NA,mmu:19124,0,NA,NA,0,1,8,7,1,7
NA,mmu,4610,NA,mmu:14066,0,NA,NA,0,1,1,7,1,7
NA,mmu,4610,NA,mmu:12902,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:16409 / mmu:16414 / mmu:16415,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:16411 / mmu:16414 / mmu:16415,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:278180,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:12273,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:12267,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4610,NA,mmu:14962,0,NA,NA,0,1,9,2,1,7
NA,mmu,4610,NA,mmu:11537,0,NA,NA,0,1,9,2,1,7
NA,mmu,4610,NA,mmu:268591,0,NA,NA,0,2,3,6,1,7
NA,mmu,4610,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4611,NA,mmu:16438 / mmu:16439 / mmu:16440,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4611,NA,mmu:14062 / mmu:14065,0,NA,NA,0.0008445946,3,1,10,1,10
1762,mmu,4611,ec:1.1.1.86,mmu:18441,0,NA,NA,0,1,1,12,1,10
NA,mmu,4611,NA,mmu:21390,0,NA,NA,0,2,1,10,1,10
NA,mmu,4611,NA,mmu:18795 / mmu:18796 / mmu:18797 / mmu:18798,0,NA,NA,0,1,1,12,1,10
NA,mmu,4611,NA,mmu:243816,0,NA,NA,0.001206564,7,2,4,1,10
NA,mmu,4611,NA,mmu:16398 / mmu:16412,0,NA,NA,0.001568533,9,2,3,1,10
NA,mmu,4611,NA,mmu:14729,0,NA,NA,0.0003418597,9,2,3,1,10
NA,mmu,4611,NA,mmu:234779,0,NA,NA,0,7,2,3,1,10
NA,mmu,4611,NA,mmu:19395 / mmu:19419,0,NA,NA,0,8,3,11,1,10
NA,mmu,4611,NA,mmu:109905 / mmu:215449,0,NA,NA,0.003861004,5,3,10,1,10
NA,mmu,4611,NA,mmu:54519,1,NA,NA,0.01110039,4,3,9,1,10
NA,mmu,4611,NA,mmu:21894 / mmu:70549,0,NA,NA,0.005912162,3,1,8,1,10
NA,mmu,4611,NA,mmu:16399 / mmu:16416,0,NA,NA,0.01146236,9,1,8,1,10
NA,mmu,4611,NA,mmu:109305,0,NA,NA,0,1,6,1,1,10
NA,mmu,4611,NA,mmu:18706 / mmu:18707 / mmu:18708 / mmu:18709 / mmu:18710 / mmu:74769,0,NA,NA,0.001398082,13,2,2,1,10
NA,mmu,4611,NA,mmu:11651 / mmu:11652 / mmu:23797,0,NA,NA,0.0005630631,7,2,3,1,10
NA,mmu,4611,NA,mmu:18127,0,NA,NA,0,3,2,4,1,10
NA,mmu,4611,NA,mmu:234889 / mmu:239134 / mmu:54195 / mmu:60596,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4611,NA,mmu:19091 / mmu:19092,0,NA,NA,0,4,3,15,1,10
NA,mmu,4611,NA,mmu:19094 / mmu:26415 / mmu:26416 / mmu:29857,0,NA,NA,0.0003217503,4,3,14,1,10
NA,mmu,4611,NA,mmu:26413 / mmu:26417,0,NA,NA,0.001447876,10,3,13,1,10
NA,mmu,4611,NA,mmu:14682,1,NA,NA,0.001608752,8,1,11,1,10
NA,mmu,4611,NA,mmu:14674,1,NA,NA,0.02533784,8,1,9,1,10
NA,mmu,4611,NA,mmu:16801 / mmu:69632,0,NA,NA,0.009732947,3,4,10,1,10
NA,mmu,4611,NA,mmu:11848 / mmu:67653,0,NA,NA,0.009411197,5,4,11,1,10
NA,mmu,4611,NA,mmu:19877 / mmu:19878,0,NA,NA,0.007882883,7,4,12,1,10
NA,mmu,4611,NA,mmu:17931 / mmu:19045 / mmu:19046 / mmu:19047 / mmu:434233,0,NA,NA,0.000965251,4,4,13,1,10
NA,mmu,4611,NA,mmu:67268 / mmu:67938,0,NA,NA,0,9,4,14,1,10
NA,mmu,4611,NA,mmu:107589 / mmu:213435 / mmu:228785 / mmu:238564,0,NA,NA,0,2,4,15,1,10
NA,mmu,4611,NA,mmu:70839,0,NA,NA,0,3,5,4,1,10
NA,mmu,4611,NA,mmu:14677 / mmu:14678 / mmu:14679,0,NA,NA,0.0003217503,13,5,3,1,10
NA,mmu,4611,NA,mmu:104110 / mmu:104111 / mmu:11512 / mmu:11513 / mmu:11514 / mmu:11515 / mmu:210044 / mmu:224129 / mmu:432530,0,NA,NA,0,4,5,2,1,10
NA,mmu,4611,NA,mmu:104709 / mmu:30955 / mmu:320207,0,NA,NA,0,3,5,4,1,10
NA,mmu,4611,NA,mmu:19222,0,NA,NA,0,1,5,4,1,10
NA,mmu,4611,NA,mmu:14683,1,NA,NA,0.0007239382,10,5,3,1,10
NA,mmu,4611,NA,mmu:18783 / mmu:211429 / mmu:232889 / mmu:271844 / mmu:329502 / mmu:78390,0,NA,NA,0,4,3,12,1,10
NA,mmu,4611,NA,mmu:20866,0,NA,NA,0,1,6,1,1,10
NA,mmu,4611,NA,mmu:22371,0,NA,NA,0,4,2,4,1,10
NA,mmu,4611,NA,mmu:19224,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4611,NA,mmu:21391,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4611,NA,mmu:18747 / mmu:18749,0,NA,NA,0,1,1,11,1,10
NA,mmu,4611,NA,mmu:22323,1,NA,NA,0.003700129,4,1,10,1,10
NA,mmu,4611,NA,mmu:11461 / mmu:11465,0,NA,NA,0.002533784,3,1,9,1,10
NA,mmu,4611,NA,mmu:12825 / mmu:12842 / mmu:12843,0,NA,NA,0,3,2,4,1,10
NA,mmu,4611,NA,mmu:110135 / mmu:14161 / mmu:99571,0,NA,NA,0,2,1,9,1,10
NA,mmu,4611,NA,mmu:108101,0,NA,NA,0,2,1,9,1,10
NA,mmu,4611,NA,mmu:18436,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4611,NA,mmu:14723,0,NA,NA,0.0003418597,9,2,3,1,10
NA,mmu,4611,NA,mmu:14724,0,NA,NA,0.0003418597,9,2,3,1,10
NA,mmu,4611,NA,mmu:54368,0,NA,NA,0.0003418597,9,2,3,1,10
NA,mmu,4611,NA,mmu:14127,0,NA,NA,0.005148005,11,2,3,1,10
NA,mmu,4611,NA,mmu:17096 / mmu:666513,0,NA,NA,0.0004021879,6,2,4,1,10
NA,mmu,4611,NA,mmu:14360,0,NA,NA,0,2,2,4,1,10
NA,mmu,4611,NA,mmu:16822,0,NA,NA,0,6,2,3,1,10
NA,mmu,4611,NA,mmu:12229,0,NA,NA,0,6,2,3,1,10
NA,mmu,4611,NA,mmu:20963,0,NA,NA,5.745541e-05,2,2,4,1,10
NA,mmu,4611,NA,mmu:17096 / mmu:666513,0,NA,NA,0.0004021879,6,2,4,1,10
NA,mmu,4611,NA,mmu:18759 / mmu:18762,0,NA,NA,0,2,3,11,1,10
NA,mmu,4611,NA,mmu:20619,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4611,NA,mmu:22320,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4611,NA,mmu:22320,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4611,NA,mmu:14674,1,NA,NA,0.02533784,8,1,9,1,10
NA,mmu,4611,NA,mmu:20779,0,NA,NA,0.001769627,2,4,10,1,10
NA,mmu,4611,NA,mmu:20963,0,NA,NA,5.745541e-05,2,2,4,1,10
NA,mmu,4611,NA,mmu:232906,0,NA,NA,0.0008848134,3,4,11,1,10
NA,mmu,4611,NA,mmu:11848 / mmu:67653,0,NA,NA,0.009411197,5,4,11,1,10
NA,mmu,4611,NA,mmu:14061,0,NA,NA,0,2,1,11,1,10
NA,mmu,4611,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4611,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4612,NA,mmu:16149,1,NA,NA,0,9,1,2,1,2
NA,mmu,4612,NA,mmu:16149,1,NA,NA,0,9,1,2,1,2
NA,mmu,4612,NA,mmu:14998 / mmu:14999 / mmu:15000,0,NA,NA,0.0004093567,20,1,2,1,2
NA,mmu,4612,NA,mmu:18044 / mmu:18045 / mmu:18046,0,NA,NA,0,1,2,2,1,2
NA,mmu,4612,NA,mmu:170767 / mmu:19727 / mmu:53970,0,NA,NA,0,1,2,2,1,2
NA,mmu,4612,NA,mmu:12912,0,NA,NA,0,1,2,2,1,2
NA,mmu,4612,NA,mmu:12265,1,NA,NA,0,7,2,1,1,2
NA,mmu,4612,NA,mmu:13030 / mmu:13039 / mmu:13040,0,NA,NA,0,1,1,3,1,2
NA,mmu,4612,NA,mmu:19141,0,NA,NA,0,1,1,3,1,2
NA,mmu,4612,NA,mmu:16149,1,NA,NA,0,9,1,2,1,2
NA,mmu,4612,NA,mmu:16149,1,NA,NA,0,9,1,2,1,2
NA,mmu,4612,NA,mmu:13030,0,NA,NA,0,1,1,3,1,2
NA,mmu,4612,NA,mmu:19141,0,NA,NA,0,1,1,3,1,2
NA,mmu,4612,NA,mmu:65972,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4612,NA,mmu:12504,0,NA,NA,0,9,1,3,1,2
NA,mmu,4612,NA,mmu:16641 / mmu:16642 / mmu:16643 / mmu:245615 / mmu:245616 / mmu:58179,0,NA,NA,0,37,3,3,1,2
NA,mmu,4612,NA,mmu:12525 / mmu:12526,0,NA,NA,0,37,3,3,1,2
NA,mmu,4612,NA,mmu:21356,1,NA,NA,0,39,3,2,1,2
NA,mmu,4612,NA,mmu:12317,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4612,NA,mmu:14827,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4612,NA,mmu:12010,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4612,NA,mmu:12010,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4612,NA,mmu:12010,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4612,NA,mmu:100529082 / mmu:110557 / mmu:110558 / mmu:110696 / mmu:14963 / mmu:14964 / mmu:14972 / mmu:14980 / mmu:14985 / mmu:14990 / mmu:14991 / mmu:14997 / mmu:15006 / mmu:15007 / mmu:15013 / mmu:15015 / mmu:15018 / mmu:15019 / mmu:15024 / mmu:15033 / mmu:15039 / mmu:15040 / mmu:15042 / mmu:15043 / mmu:15051 / mmu:224753 / mmu:224754 / mmu:224756 / mmu:224761 / mmu:240095 / mmu:333715 / mmu:399549 / mmu:547349 / mmu:630294 / mmu:667803 / mmu:667977 / mmu:69717,0,NA,NA,8.534851e-05,83,3,2,1,2
NA,mmu,4612,NA,mmu:100504404 / mmu:14960 / mmu:14961 / mmu:14969 / mmu:14998 / mmu:14999 / mmu:15000 / mmu:15001 / mmu:15002,0,NA,NA,0.0004093567,20,1,2,1,2
NA,mmu,4612,NA,mmu:100504404 / mmu:14960 / mmu:14961 / mmu:14969 / mmu:14998 / mmu:14999 / mmu:15000 / mmu:15001 / mmu:15002,0,NA,NA,0.0004093567,20,1,2,1,2
NA,mmu,4612,NA,mmu:100504404 / mmu:14960 / mmu:14961 / mmu:14969 / mmu:14998 / mmu:14999 / mmu:15000 / mmu:15001 / mmu:15002,0,NA,NA,0.0004093567,20,1,2,1,2
NA,mmu,4612,NA,mmu:100529082 / mmu:110557 / mmu:110558 / mmu:110696 / mmu:14963 / mmu:14964 / mmu:14972 / mmu:14980 / mmu:14985 / mmu:14990 / mmu:14991 / mmu:14997 / mmu:15006 / mmu:15007 / mmu:15013 / mmu:15015 / mmu:15018 / mmu:15019 / mmu:15024 / mmu:15033 / mmu:15039 / mmu:15040 / mmu:15042 / mmu:15043 / mmu:15051 / mmu:224753 / mmu:224754 / mmu:224756 / mmu:224761 / mmu:240095 / mmu:333715 / mmu:399549 / mmu:547349 / mmu:630294 / mmu:667803 / mmu:667977 / mmu:69717,0,NA,NA,8.534851e-05,83,3,2,1,2
NA,mmu,4612,NA,mmu:100529082 / mmu:110557 / mmu:110558 / mmu:110696 / mmu:14963 / mmu:14964 / mmu:14972 / mmu:14980 / mmu:14985 / mmu:14990 / mmu:14991 / mmu:14997 / mmu:15006 / mmu:15007 / mmu:15013 / mmu:15015 / mmu:15018 / mmu:15019 / mmu:15024 / mmu:15033 / mmu:15039 / mmu:15040 / mmu:15042 / mmu:15043 / mmu:15051 / mmu:224753 / mmu:224754 / mmu:224756 / mmu:224761 / mmu:240095 / mmu:333715 / mmu:399549 / mmu:547349 / mmu:630294 / mmu:667803 / mmu:667977 / mmu:69717,0,NA,NA,8.534851e-05,83,3,2,1,2
NA,mmu,4612,NA,mmu:100529082 / mmu:110557 / mmu:110558 / mmu:110696 / mmu:14963 / mmu:14964 / mmu:14972 / mmu:14980 / mmu:14985 / mmu:14990 / mmu:14991 / mmu:14997 / mmu:15006 / mmu:15007 / mmu:15013 / mmu:15015 / mmu:15018 / mmu:15019 / mmu:15024 / mmu:15033 / mmu:15039 / mmu:15040 / mmu:15042 / mmu:15043 / mmu:15051 / mmu:224753 / mmu:224754 / mmu:224756 / mmu:224761 / mmu:240095 / mmu:333715 / mmu:399549 / mmu:547349 / mmu:630294 / mmu:667803 / mmu:667977 / mmu:69717,0,NA,NA,8.534851e-05,83,3,2,1,2
NA,mmu,4612,NA,mmu:21354 / mmu:21355,0,NA,NA,0,1,3,3,1,2
NA,mmu,4612,NA,mmu:100529082 / mmu:110557 / mmu:110558 / mmu:110696 / mmu:14963 / mmu:14964 / mmu:14972 / mmu:14980 / mmu:14985 / mmu:14990 / mmu:14991 / mmu:14997 / mmu:15006 / mmu:15007 / mmu:15013 / mmu:15015 / mmu:15018 / mmu:15019 / mmu:15024 / mmu:15033 / mmu:15039 / mmu:15040 / mmu:15042 / mmu:15043 / mmu:15051 / mmu:224753 / mmu:224754 / mmu:224756 / mmu:224761 / mmu:240095 / mmu:333715 / mmu:399549 / mmu:547349 / mmu:630294 / mmu:667803 / mmu:667977 / mmu:69717,0,NA,NA,8.534851e-05,83,3,2,1,2
NA,mmu,4612,NA,mmu:12330,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4612,NA,mmu:14828,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4612,NA,mmu:15516 / mmu:15519,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4612,NA,mmu:15481 / mmu:15482 / mmu:15511 / mmu:15512 / mmu:15525 / mmu:193740,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4612,NA,mmu:19186 / mmu:19188 / mmu:19192 / mmu:621823,0,NA,NA,0,2,4,2,1,2
NA,mmu,4612,NA,mmu:21926,0,NA,NA,0,4,4,2,1,2
NA,mmu,4612,NA,mmu:15978,0,NA,NA,0,4,4,2,1,2
NA,mmu,4614,NA,mmu:70008,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:70008,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:11421 / mmu:217246,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:11421 / mmu:217246,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:11421 / mmu:217246,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:11607 / mmu:11608,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:11609,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:75805,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:50492,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:17380,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:16790,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:13809,0,NA,NA,NA,NA,NA,NA,NA,NA
6038,mmu,4614,ec:2.6.1.5,mmu:19025,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:12873,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:17171,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:17380,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4614,NA,mmu:240028,0,NA,NA,NA,NA,NA,NA,NA,NA
