"","X","entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification","lethal_nonlethal","entrezgene_accession"
"344",344,165,"ec:6.3.2.6","gene","rn:R04591",839,188,"rectangle",46,17,"#BFFFBF","sce:YAR015W",1117,"reversible","sce",230,1,1,0.111111111111111,1,0,0,0.00074794315632012,3,0,5,1,8,2,1.31448399522881e-17,0.0388038015772814,"NHB","nonlethal",""
"345",345,166,"ec:4.1.1.21","gene","rn:R04209",745,188,"rectangle",46,17,"#BFFFBF","sce:YOR128C",1118,"reversible","sce",230,1,1,0.103030303030303,1,0,0,0.000760456273764259,3,0,4,1,8,2,1.31448399522881e-17,2.51302654605721e-18,"NHB","nonlethal",""
"346",346,167,"ec:3.5.4.10","gene","rn:R01127",982,283,"rectangle",46,17,"#BFFFBF","sce:YLR028C / sce:YMR120C",1119,"reversible","sce",230,0,1,0.0411629522740634,8,56,0.717948717948718,0.000741289844329133,1,0.327299618039252,7,1,8,16,0.22190324100926,0.316760436913504,"NHNB","nonlethal",""
"347",347,168,"ec:3.1.4.17","gene","rn:R00191",1328,326,"rectangle",46,17,"#BFFFBF","sce:YGL248W / sce:YOR360C",1120,"irreversible","sce",230,0,1,0.0067695887660237,10,52,0.571428571428571,0.000745156482861401,1,0.394890750069846,7,1,8,16,0.390904149748811,0.471035127849538,"NHNB","nonlethal",""
"348",348,169,"ec:4.6.1.1","gene","rn:R00089",1595,462,"rectangle",46,17,"#BFFFBF","sce:YJL005W",1121,"irreversible","sce",230,0,1,0.00265293628929993,6,13,0.619047619047619,0.000738552437223043,1,0.522158757108528,8,1,8,13,0.336456012805102,0.330422877566445,"NHNB","nonlethal",""
"349",349,171,"ec:3.6.1.5","gene","rn:R00086",1413,422,"rectangle",46,17,"#BFFFBF","sce:YER005W",1123,"irreversible","sce",230,0,1,0.114843922554855,23,162,0.399014778325123,0.000750750750750751,1,1,7,1,8,43,1,1,"HNB","nonlethal",""
"350",350,173,"ec:2.7.4.6","gene","rn:R00124",1437,451,"rectangle",46,17,"#BFFFBF","sce:YKL067W",1125,"reversible","sce",230,0,1,0.0038692480359147,8,50,0.641025641025641,0.00073909830007391,1,0.698988994206449,8,1,8,19,0.631571812262882,0.381090236786264,"NHNB","nonlethal",""
"351",351,174,"ec:2.7.4.6","gene","rn:R01137",1437,530,"rectangle",46,17,"#BFFFBF","sce:YKL067W",1126,"reversible","sce",230,0,1,0.0038692480359147,8,50,0.641025641025641,0.00073909830007391,1,0.698988994206449,8,1,8,19,0.631571812262882,0.381090236786264,"NHNB","nonlethal",""
"352",352,175,"ec:1.17.4.1","gene","rn:R02017",1356,508,"rectangle",46,17,"#BFFFBF","sce:YER070W / sce:YGR180C / sce:YIL066C / sce:YJL026W",1127,"irreversible","sce",230,0,1,0.000491021324354658,8,21,0.75,0.000738552437223043,1,0.402976419119665,8,1,8,13,0.366242243368675,0.414914696623471,"NHNB","nonlethal",""
"353",353,176,"ec:3.6.1.5","gene","rn:R00122",1272,427,"rectangle",46,17,"#BFFFBF","sce:YER005W",1128,"irreversible","sce",230,0,1,0.114843922554855,23,162,0.399014778325123,0.000750750750750751,1,1,7,1,8,43,1,1,"HNB","nonlethal",""
"354",354,177,"ec:2.7.4.3","gene","rn:R00127",1306,452,"rectangle",46,17,"#BFFFBF","sce:YDL166C / sce:YDR226W / sce:YER170W",1129,"reversible","sce",230,0,1,0.01548910289552,14,47,0.447619047619048,0.000745156482861401,1,0.593964523641749,7,1,8,23,0.407590655821546,0.665231221357835,"HNB","nonlethal",""
"355",355,178,"ec:4.3.2.2","gene","rn:R01083",1140,342,"rectangle",46,17,"#BFFFBF","sce:YLR359W",1130,"irreversible","sce",230,1,1,0.124539142444668,6,53,0.582417582417582,0.000735294117647059,1,0.425761183930036,6,1,8,14,0.440868104343501,0.218260249785985,"NHB","nonlethal",""
"356",356,179,"ec:6.3.4.4","gene","rn:R01135",1033,342,"rectangle",46,17,"#BFFFBF","sce:YNL220W",1131,"irreversible","sce",230,0,1,0.00185505852172519,9,46,0.836363636363636,0.000743494423791822,1,0.0384682695929663,7,1,8,11,0.0807026489160904,0.355564238490786,"NHNB","nonlethal",""
"357",357,180,"ec:3.5.4.6","gene","rn:R00181",1074,459,"rectangle",46,17,"#BFFFBF","sce:YML035C",1132,"irreversible","sce",230,0,1,0.0646503786699865,15,95,0.555555555555556,0.00074794315632012,1,0.162641820584623,7,1,8,19,0.137873292122142,0.598550761934793,"NHNB","nonlethal",""
"358",358,182,"ec:2.7.1.20","gene","rn:R00185",1074,533,"rectangle",46,17,"#BFFFBF","sce:YJR105W",1134,"reversible","sce",230,0,1,0.0139783673117006,2,43,0.651515151515151,0.000706713780918728,1,0.647500192593775,7,1,8,12,0.502191529217237,0.0103152309041053,"NHNB","nonlethal",""
"359",359,183,"ec:2.4.2.7","gene","rn:R00190",1272,552,"rectangle",46,17,"#BFFFBF","sce:YDR441C / sce:YML022W",1135,"reversible","sce",230,0,1,0.0226046774026572,4,56,0.466666666666667,0.000730460189919649,1,0.6651249139706,7,1,8,17,0.697942642011512,0.0900717651086358,"NHNB","nonlethal",""
"360",360,186,"ec:3.5.4.4","gene","rn:R02556",1545,687,"rectangle",46,17,"#BFFFBF","sce:YNL141W",1138,"reversible","sce",230,0,1,0,1,2,0.666666666666667,0.000705716302046577,1,0.133187573971537,8,1,8,4,0.0398467937131589,0.00680804346753912,"NHNB","nonlethal",""
"361",361,187,"ec:2.4.2.1","gene","rn:R02748",1356,716,"rectangle",46,17,"#BFFFBF","sce:YLR209C",1139,"irreversible","sce",230,0,1,0.0267086448904631,6,8,0.380952380952381,0.000721500721500722,1,0.318292029766879,8,1,8,13,0.0773493600065049,0.18677088814208,"NHNB","nonlethal",""
"362",362,189,"ec:2.4.2.1","gene","rn:R02297",799,629,"rectangle",46,17,"#BFFFBF","sce:YLR209C",1141,"reversible","sce",230,0,1,0.0267086448904631,6,8,0.380952380952381,0.000721500721500722,1,0.318292029766879,8,1,8,13,0.0773493600065049,0.18677088814208,"NHNB","nonlethal",""
"363",363,192,"ec:3.5.4.4","gene","rn:R01560",1073,563,"rectangle",46,17,"#BFFFBF","sce:YNL141W",1144,"irreversible","sce",230,0,1,0,1,2,0.666666666666667,0.000705716302046577,1,0.133187573971537,8,1,8,4,0.0398467937131589,0.00680804346753912,"NHNB","nonlethal",""
"364",364,196,"ec:3.6.1.5","gene","rn:R00961",894,369,"rectangle",46,17,"#BFFFBF","sce:YER005W",1148,"irreversible","sce",230,0,1,0.114843922554855,23,162,0.399014778325123,0.000750750750750751,1,1,7,1,8,43,1,1,"HNB","nonlethal",""
"365",365,197,"ec:2.7.4.6","gene","rn:R00722",805,349,"rectangle",46,17,"#BFFFBF","sce:YKL067W",1149,"reversible","sce",230,0,1,0.0038692480359147,8,50,0.641025641025641,0.00073909830007391,1,0.698988994206449,8,1,8,19,0.631571812262882,0.381090236786264,"NHNB","nonlethal",""
"366",366,198,"ec:3.6.1.5","gene","rn:R00719",805,368,"rectangle",46,17,"#BFFFBF","sce:YER005W",1150,"irreversible","sce",230,0,1,0.114843922554855,23,162,0.399014778325123,0.000750750750750751,1,1,7,1,8,43,1,1,"HNB","nonlethal",""
"367",367,200,"ec:1.1.1.205","gene","rn:R01130",903,453,"rectangle",46,17,"#BFFFBF","sce:YHR216W / sce:YLR432W / sce:YML056C",1152,"irreversible","sce",230,0,1,0.00351184598065169,2,31,0.861111111111111,0.000729394602479942,1,0.26841316698946,8,1,8,9,0.378556096216052,0.0533550878365899,"NHNB","nonlethal",""
"368",368,201,"ec:6.3.5.2","gene","rn:R01230 rn:R01231",733,453,"rectangle",46,17,"#BFFFBF","sce:YMR217W",1153,"irreversible","sce",230,0,1,0.000285685134169983,11,33,0.6,0.000744601638123604,1,0.0443323191827388,8,1,8,12,0.0628049138614673,0.515051244546088,"NHNB","nonlethal",""
"369",369,202,"ec:3.6.1.5","gene","rn:R00328",558,405,"rectangle",46,17,"#BFFFBF","sce:YER005W",1154,"irreversible","sce",230,0,1,0.114843922554855,23,162,0.399014778325123,0.000750750750750751,1,1,7,1,8,43,1,1,"HNB","nonlethal",""
"370",370,204,"ec:2.4.2.8","gene","rn:R01132",907,533,"rectangle",46,17,"#BFFFBF","sce:YDR399W",1156,"reversible","sce",230,0,1,0.0264209351969304,2,62,0.516666666666667,0.00072992700729927,1,0.581468197713104,8,1,8,17,0.589580772691249,0.00316335272293732,"NHNB","nonlethal",""
"371",371,206,"ec:2.4.2.1","gene","rn:R01561",1192,606,"rectangle",46,17,"#BFFFBF","sce:YLR209C",1158,"reversible","sce",230,0,1,0.0267086448904631,6,8,0.380952380952381,0.000721500721500722,1,0.318292029766879,8,1,8,13,0.0773493600065049,0.18677088814208,"NHNB","nonlethal",""
"372",372,209,"ec:2.4.2.1","gene","rn:R01863",960,638,"rectangle",46,17,"#BFFFBF","sce:YLR209C",1161,"reversible","sce",230,0,1,0.0267086448904631,6,8,0.380952380952381,0.000721500721500722,1,0.318292029766879,8,1,8,13,0.0773493600065049,0.18677088814208,"NHNB","nonlethal",""
"373",373,211,"ec:2.4.2.8","gene","rn:R02142",851,598,"rectangle",46,17,"#BFFFBF","sce:YDR399W",1163,"reversible","sce",230,0,1,0.0264209351969304,2,62,0.516666666666667,0.00072992700729927,1,0.581468197713104,8,1,8,17,0.589580772691249,0.00316335272293732,"NHNB","nonlethal",""
"374",374,214,"ec:2.4.2.8","gene","rn:R01229",564,642,"rectangle",46,17,"#BFFFBF","sce:YDR399W",1166,"reversible","sce",230,0,1,0.0264209351969304,2,62,0.516666666666667,0.00072992700729927,1,0.581468197713104,8,1,8,17,0.589580772691249,0.00316335272293732,"NHNB","nonlethal",""
"375",375,215,"ec:2.7.4.8","gene","rn:R00332",558,449,"rectangle",46,17,"#BFFFBF","sce:YDR454C",1167,"reversible","sce",230,0,1,0.0145478638348514,12,48,0.457142857142857,0.000744601638123604,1,0.635051634126821,8,1,8,23,0.518987331318931,0.603137169705688,"HNB","nonlethal",""
"376",376,216,"ec:2.4.2.1","gene","rn:R01969",490,671,"rectangle",46,17,"#BFFFBF","sce:YLR209C",1168,"reversible","sce",230,0,1,0.0267086448904631,6,8,0.380952380952381,0.000721500721500722,1,0.318292029766879,8,1,8,13,0.0773493600065049,0.18677088814208,"NHNB","nonlethal",""
"377",377,217,"ec:3.5.4.3","gene","rn:R01676",741,669,"rectangle",46,17,"#BFFFBF","sce:YDL238C",1169,"irreversible","sce",230,0,1,0.00150738150738151,4,3,0.5,0.000720980533525595,1,0.106112955513623,8,1,8,6,0.0193290392574197,0.181562420443606,"NHNB","nonlethal",""
"378",378,218,"ec:4.3.2.3","gene","rn:R00776",1181,893,"rectangle",46,17,"#BFFFBF","sce:YIR032C",1170,"reversible","sce",230,0,1,0,1,0,0,0.000336587007741501,4,0,2,1,8,2,2.1593270864269e-17,2.51302654605721e-18,"NHNB","nonlethal",""
"379",379,219,"ec:3.5.3.4","gene","rn:R02422",1055,864,"rectangle",46,17,"#BFFFBF","sce:YIR029W",1171,"reversible","sce",230,1,1,0.000336700336700337,2,0,0,0.000336700336700337,4,0,1,1,8,3,1.12688290164512e-17,0,"NHB","nonlethal",""
"380",380,220,"ec:3.5.2.5","gene","rn:R02425",955,864,"rectangle",46,17,"#BFFFBF","sce:YIR027C",1172,"reversible","sce",230,0,1,0,0,0,0,0.000324675324675325,4,0,2,1,8,1,4.43626522044074e-18,0,"NHNB","nonlethal",""
"381",381,225,"ec:2.7.7.53","gene","rn:R01618",1465,211,"rectangle",46,17,"#BFFFBF","sce:YCL050C / sce:YDR530C",1177,"irreversible","sce",230,0,1,0,5,4,0.666666666666667,0.00034965034965035,5,0,1,1,8,7,0,0,"NHNB","nonlethal",""
"382",382,229,"ec:3.6.1.11","gene","rn:R03409",291,323,"rectangle",46,17,"#BFFFBF","sce:YHR201C",1181,"reversible","sce",230,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"383",383,231,"ec:3.6.1.5","gene","rn:R00335",428,449,"rectangle",46,17,"#BFFFBF","sce:YER005W",1183,"irreversible","sce",230,0,1,0.114843922554855,23,162,0.399014778325123,0.000750750750750751,1,1,7,1,8,43,1,1,"HNB","nonlethal",""
"384",384,232,"ec:2.7.4.6","gene","rn:R00330",429,405,"rectangle",46,17,"#BFFFBF","sce:YKL067W",1184,"reversible","sce",230,0,1,0.0038692480359147,8,50,0.641025641025641,0.00073909830007391,1,0.698988994206449,8,1,8,19,0.631571812262882,0.381090236786264,"NHNB","nonlethal",""
"385",385,233,"ec:2.7.4.8","gene","rn:R02090",491,570,"rectangle",46,17,"#BFFFBF","sce:YDR454C",1185,"reversible","sce",230,0,1,0.0145478638348514,12,48,0.457142857142857,0.000744601638123604,1,0.635051634126821,8,1,8,23,0.518987331318931,0.603137169705688,"HNB","nonlethal",""
"386",386,234,"ec:2.7.4.6","gene","rn:R01857",430,533,"rectangle",46,17,"#BFFFBF","sce:YKL067W",1186,"reversible","sce",230,0,1,0.0038692480359147,8,50,0.641025641025641,0.00073909830007391,1,0.698988994206449,8,1,8,19,0.631571812262882,0.381090236786264,"NHNB","nonlethal",""
"387",387,237,"ec:2.4.2.1","gene","rn:R02147",624,598,"rectangle",46,17,"#BFFFBF","sce:YLR209C",1189,"reversible","sce",230,0,1,0.0267086448904631,6,8,0.380952380952381,0.000721500721500722,1,0.318292029766879,8,1,8,13,0.0773493600065049,0.18677088814208,"NHNB","nonlethal",""
"388",388,240,"ec:3.1.4.17 / ec:3.1.4.35","gene","rn:R01234",291,286,"rectangle",46,17,"#BFFFBF","sce:YGL248W / sce:YOR360C",1192,"irreversible","sce",230,0,1,0.0067695887660237,10,52,0.571428571428571,0.000745156482861401,1,0.394890750069846,7,1,8,16,0.390904149748811,0.471035127849538,"NHNB","nonlethal",""
"389",389,244,"ec:2.7.7.4","gene","rn:R00529",1553,211,"rectangle",46,17,"#BFFFBF","sce:YJR010W",1196,"irreversible","sce",230,0,1,0,1,3,1,0.000330578512396694,5,0,2,1,8,3,1.12688290164512e-17,0,"NHNB","nonlethal",""
"390",390,245,"ec:2.7.1.25","gene","rn:R00509",1505,249,"rectangle",46,17,"#BFFFBF","sce:YKL001C",1197,"irreversible","sce",230,0,1,0,0,3,1,0.000324675324675325,5,0,2,1,8,3,0,0,"NHNB","nonlethal",""
"391",391,252,"ec:6.3.5.3","gene","rn:R04463",558,188,"rectangle",46,17,"#BFFFBF","sce:YGR061C",1201,"irreversible","sce",230,0,1,0.0121212121212121,1,1,1,0.000819672131147541,3,0,6,1,8,2,1.31448399522881e-17,2.51302654605721e-18,"NHNB","nonlethal",""
"392",392,254,NA,"gene","rn:R00720",863,296,"rectangle",46,17,"#BFFFBF","sce:YJR069C",NA,"irreversible","sce",230,0,1,0.0408665857150706,13,90,0.473684210526316,0.000745156482861401,1,0.375905631875979,8,1,8,23,0.429807652428454,0.61714415693432,"HNB","nonlethal",""
"393",393,257,NA,"gene","rn:R00426",558,342,"rectangle",46,17,"#BFFFBF","sce:YJR069C",NA,"irreversible","sce",230,0,1,0.0408665857150706,13,90,0.473684210526316,0.000745156482861401,1,0.375905631875979,8,1,8,23,0.429807652428454,0.61714415693432,"HNB","nonlethal",""
"394",394,258,NA,"gene","rn:R02720",749,485,"rectangle",46,17,"#BFFFBF","sce:YJR069C",NA,"irreversible","sce",230,0,1,0.0408665857150706,13,90,0.473684210526316,0.000745156482861401,1,0.375905631875979,8,1,8,23,0.429807652428454,0.61714415693432,"HNB","nonlethal",""
"395",395,269,NA,"gene","rn:R01855",428,584,"rectangle",46,17,"#BFFFBF","sce:YJR069C",NA,"irreversible","sce",230,0,1,0.0408665857150706,13,90,0.473684210526316,0.000745156482861401,1,0.375905631875979,8,1,8,23,0.429807652428454,0.61714415693432,"HNB","nonlethal",""
"396",396,274,"ec:3.6.1.13","gene","rn:R01054",112,253,"rectangle",46,17,"#BFFFBF","sce:YBR111C",1219,"irreversible","sce",230,0,1,0,0,15,0.535714285714286,0.000324675324675325,2,0,8,1,8,8,3.54901217635259e-17,0,"NHNB","nonlethal",""
"397",397,278,"ec:2.4.2.1","gene","rn:R02557",1356,675,"rectangle",46,17,"#BFFFBF","sce:YLR209C",1223,"reversible","sce",230,0,1,0.0267086448904631,6,8,0.380952380952381,0.000721500721500722,1,0.318292029766879,8,1,8,13,0.0773493600065049,0.18677088814208,"NHNB","nonlethal",""
"398",398,279,"ec:2.7.4.3","gene","rn:R01547",1380,581,"rectangle",46,17,"#BFFFBF","sce:YDL166C / sce:YDR226W / sce:YER170W",1224,"reversible","sce",230,0,1,0.01548910289552,14,47,0.447619047619048,0.000745156482861401,1,0.593964523641749,7,1,8,23,0.407590655821546,0.665231221357835,"HNB","nonlethal",""
"399",399,287,"ec:2.7.4.6","gene","rn:R03530",470,262,"rectangle",46,17,"#BFFFBF","sce:YKL067W",1228,"reversible","sce",230,0,1,0.0038692480359147,8,50,0.641025641025641,0.00073909830007391,1,0.698988994206449,8,1,8,19,0.631571812262882,0.381090236786264,"NHNB","nonlethal",""
"400",400,288,NA,"gene","rn:R03531",558,252,"rectangle",46,17,"#BFFFBF","sce:YJR069C",NA,"irreversible","sce",230,0,1,0.0408665857150706,13,90,0.473684210526316,0.000745156482861401,1,0.375905631875979,8,1,8,23,0.429807652428454,0.61714415693432,"HNB","nonlethal",""
"401",401,289,"ec:2.7.7.53","gene","rn:R00126",1370,249,"rectangle",46,17,"#BFFFBF","sce:YCL050C / sce:YDR530C",1229,"irreversible","sce",230,0,1,0,5,4,0.666666666666667,0.00034965034965035,5,0,1,1,8,7,0,0,"NHNB","nonlethal",""
"402",402,290,"ec:3.6.1.29","gene","rn:R00187",1343,294,"rectangle",46,17,"#BFFFBF","sce:YDR305C",1230,"irreversible","sce",230,0,1,0,0,1,1,0.000324675324675325,5,0,2,1,8,2,0,0,"NHNB","nonlethal",""
"403",403,291,"ec:4.6.1.1","gene","rn:R00434",139,409,"rectangle",46,17,"#BFFFBF","sce:YJL005W",1231,"irreversible","sce",230,0,1,0.00265293628929993,6,13,0.619047619047619,0.000738552437223043,1,0.522158757108528,8,1,8,13,0.336456012805102,0.330422877566445,"NHNB","nonlethal",""
"404",404,292,"ec:2.7.1.40","gene","rn:R00430",429,426,"rectangle",46,17,"#BFFFBF","sce:YAL038W / sce:YOR347C",1232,"reversible","sce",230,0,1,0.00171997755331089,5,39,0.590909090909091,0.000735294117647059,1,0.781424053882824,8,1,8,17,0.670354225133324,0.18291786997347,"NHNB","nonlethal",""
"405",405,293,"ec:2.7.1.40","gene","rn:R01858",430,552,"rectangle",46,17,"#BFFFBF","sce:YAL038W / sce:YOR347C",1233,"irreversible","sce",230,0,1,0.00171997755331089,5,39,0.590909090909091,0.000735294117647059,1,0.781424053882824,8,1,8,17,0.670354225133324,0.18291786997347,"NHNB","nonlethal",""
"406",406,294,"ec:2.4.2.7","gene","rn:R01229",589,623,"rectangle",46,17,"#BFFFBF","sce:YDR441C / sce:YML022W",1234,"reversible","sce",230,0,1,0.0226046774026572,4,56,0.466666666666667,0.000730460189919649,1,0.6651249139706,7,1,8,17,0.697942642011512,0.0900717651086358,"NHNB","nonlethal",""
"407",407,296,"ec:2.4.2.7","gene","rn:R04378",1035,188,"rectangle",46,17,"#BFFFBF","sce:YDR441C / sce:YML022W",1236,"reversible","sce",230,0,1,0.0226046774026572,4,56,0.466666666666667,0.000730460189919649,1,0.6651249139706,7,1,8,17,0.697942642011512,0.0900717651086358,"NHNB","nonlethal",""
"408",408,304,"ec:2.7.1.40","gene","rn:R01138",1437,551,"rectangle",46,17,"#BFFFBF","sce:YAL038W / sce:YOR347C",1244,"reversible","sce",230,0,1,0.00171997755331089,5,39,0.590909090909091,0.000735294117647059,1,0.781424053882824,8,1,8,17,0.670354225133324,0.18291786997347,"NHNB","nonlethal",""
"409",409,305,"ec:2.7.1.40","gene","rn:R00200",1437,472,"rectangle",46,17,"#BFFFBF","sce:YAL038W / sce:YOR347C",1245,"reversible","sce",230,0,1,0.00171997755331089,5,39,0.590909090909091,0.000735294117647059,1,0.781424053882824,8,1,8,17,0.670354225133324,0.18291786997347,"NHNB","nonlethal",""
"410",410,423,"ec:5.4.2.2","gene","rn:R01057",112,199,"rectangle",46,17,"#BFFFBF","sce:YKL127W / sce:YMR105C / sce:YMR278W",1254,"reversible","sce",230,0,1,0,1,5,0.333333333333333,0.000330578512396694,2,0,8,1,8,6,5.32351826452889e-17,0,"NHNB","nonlethal",""
"411",411,436,"ec:3.1.3.99","gene","rn:R01126",960,510,"rectangle",46,17,"#BFFFBF","sce:YOR155C",1266,"irreversible","sce",230,0,1,0.0517117178941302,8,44,0.666666666666667,0.000744047619047619,1,0.163540961076612,8,1,8,12,0.0166112877632133,0.194463114933907,"NHNB","nonlethal",""
"412",412,81,"ec:1.17.4.1","gene","rn:R02018",450,717,"rectangle",46,17,"#BFFFBF","sce:YER070W / sce:YGR180C / sce:YIL066C / sce:YJL026W",1296,"irreversible","sce",240,0,1,0.00441595441595442,1,5,0.833333333333333,0.004,1,0.598015877777734,7,4,6,5,1,0.0787483896379522,"NHNB","nonlethal",""
"413",413,88,"ec:6.3.5.5","gene","rn:R00575",128,264,"rectangle",46,17,"#BFFFBF","sce:YJL130C / sce:YJR109C / sce:YOR303W",1301,"irreversible","sce",240,0,1,0.0142450142450142,2,0,0,0.00158982511923688,2,4.14370466359516e-16,7,4,6,5,2.1202215809556e-17,0,"NHNB","nonlethal",""
"414",414,94,"ec:2.1.3.2","gene","rn:R01397",128,192,"rectangle",46,17,"#BFFFBF","sce:YJL130C",1302,"irreversible","sce",240,1,1,0.0142450142450142,2,0,0,0.00158982511923688,2,4.14370466359516e-16,7,4,6,5,2.1202215809556e-17,0,"NHB","nonlethal",""
"415",415,95,"ec:3.5.2.3","gene","rn:R01993",179,154,"rectangle",46,17,"#BFFFBF","sce:YLR420W",1303,"reversible","sce",240,1,1,0.0170940170940171,1,0,0,0.00153374233128834,5,1.75855504384462e-16,6,4,6,2,7.42062212066038e-18,3.75572771832223e-17,"NHB","nonlethal",""
"416",416,97,"ec:1.3.98.1","gene","rn:R01867",290,154,"rectangle",46,17,"#BFFFBF","sce:YKL216W",1305,"reversible","sce",240,1,1,0.0170940170940171,2,0,0,0.0014792899408284,6,1.0466524155256e-16,5,4,6,3,5.74330795635137e-17,4.02183323084062e-17,"NHB","nonlethal",""
"417",417,98,"ec:2.4.2.10","gene","rn:R01870",422,154,"rectangle",46,17,"#BFFFBF","sce:YML106W / sce:YMR271C",1306,"reversible","sce",240,0,1,0.00356125356125356,1,0,0,0.00137174211248285,7,9.44158296567942e-17,4,4,6,2,4.36514858746181e-17,0.0898520923979193,"NHNB","nonlethal",""
"418",418,99,"ec:2.7.4.6","gene","rn:R00156",395,237,"rectangle",46,17,"#BFFFBF","sce:YKL067W",1307,"reversible","sce",240,0,1,0.0581671415004748,9,17,0.377777777777778,0.00431034482758621,9,0.0343622425074589,7,4,6,12,0.115413875976318,0.746074499271058,"NHNB","nonlethal",""
"419",419,100,"ec:2.7.4.14","gene","rn:R00158",505,226,"rectangle",46,17,"#BFFFBF","sce:YKL024C",1308,"reversible","sce",240,0,1,0.173171889838557,10,18,0.327272727272727,0.00432900432900433,1,1,6,4,6,17,0.731783230408917,0.873502688655207,"HNB","nonlethal",""
"420",420,102,"ec:6.3.4.2","gene","rn:R00571 rn:R00573",334,311,"rectangle",46,17,"#BFFFBF","sce:YBL039C / sce:YJR103W",1310,"irreversible","sce",240,0,1,0,2,1,1,0.00413223140495868,10,0.0104371248246923,7,4,6,3,0.24248505190804,0.118811041859321,"NHNB","nonlethal",""
"421",421,103,"ec:3.6.1.5","gene","rn:R00159",395,262,"rectangle",46,17,"#BFFFBF","sce:YER005W",1311,"irreversible","sce",240,0,1,0.0775403608736942,11,26,0.285714285714286,0.00425531914893617,1,0.562145312256666,6,4,6,17,0.988658580867436,1,"HNB","nonlethal",""
"422",422,106,"ec:3.6.1.5","gene","rn:R00155",505,205,"rectangle",46,17,"#BFFFBF","sce:YER005W",1314,"irreversible","sce",240,0,1,0.0775403608736942,11,26,0.285714285714286,0.00425531914893617,1,0.562145312256666,6,4,6,17,0.988658580867436,1,"HNB","nonlethal",""
"423",423,107,"ec:2.4.2.9","gene","rn:R00966",632,281,"rectangle",46,17,"#BFFFBF","sce:YHR128W",1315,"reversible","sce",240,0,1,0.0432098765432099,6,14,0.5,0.00176056338028169,12,0.474483166073681,6,4,6,8,0.608915593754075,0.281378595024097,"NHNB","nonlethal",""
"424",424,108,"ec:2.7.1.48","gene","rn:R00964 rn:R00967 rn:R00968 rn:R00970 rn:R01549 rn:R01880 rn:R02097 rn:R02327 rn:R02332",633,228,"rectangle",46,17,"#BFFFBF","sce:YDR020C / sce:YNR012W",1316,"irreversible","sce",240,0,1,0.0159069325735992,3,8,0.533333333333333,0.00160513643659711,12,0.618601816957752,6,4,6,6,0.700367725259566,0.117213438040289,"NHNB","nonlethal",""
"425",425,111,"ec:3.2.2.3","gene","rn:R01080",768,247,"rectangle",46,17,"#BFFFBF","sce:YDR400W",1319,"irreversible","sce",240,0,1,0.00474833808167141,3,8,0.533333333333333,0.00148148148148148,12,0.519904624629411,7,4,6,6,0.167644272197309,0.032071468374313,"NHNB","nonlethal",""
"426",426,116,"ec:3.6.1.5","gene","rn:R00569",394,372,"rectangle",46,17,"#BFFFBF","sce:YER005W",1324,"irreversible","sce",240,0,1,0.0775403608736942,11,26,0.285714285714286,0.00425531914893617,1,0.562145312256666,6,4,6,17,0.988658580867436,1,"HNB","nonlethal",""
"427",427,117,"ec:2.7.4.6","gene","rn:R00570",394,391,"rectangle",46,17,"#BFFFBF","sce:YKL067W",1325,"reversible","sce",240,0,1,0.0581671415004748,9,17,0.377777777777778,0.00431034482758621,9,0.0343622425074589,7,4,6,12,0.115413875976318,0.746074499271058,"NHNB","nonlethal",""
"428",428,118,"ec:3.6.1.5","gene","rn:R00514",504,347,"rectangle",46,17,"#BFFFBF","sce:YER005W",1326,"irreversible","sce",240,0,1,0.0775403608736942,11,26,0.285714285714286,0.00425531914893617,1,0.562145312256666,6,4,6,17,0.988658580867436,1,"HNB","nonlethal",""
"429",429,119,"ec:2.7.4.14","gene","rn:R00512",504,371,"rectangle",46,17,"#BFFFBF","sce:YKL024C",1327,"reversible","sce",240,0,1,0.173171889838557,10,18,0.327272727272727,0.00432900432900433,1,1,6,4,6,17,0.731783230408917,0.873502688655207,"HNB","nonlethal",""
"430",430,120,"ec:2.7.1.48","gene","rn:R00513 rn:R00516 rn:R00517 rn:R00962 rn:R01548 rn:R02091 rn:R02096 rn:R02371 rn:R02372",633,341,"rectangle",46,17,"#BFFFBF","sce:YDR020C / sce:YNR012W",1328,"irreversible","sce",240,0,1,0.0159069325735992,3,8,0.533333333333333,0.00160513643659711,12,0.618601816957752,6,4,6,6,0.700367725259566,0.117213438040289,"NHNB","nonlethal",""
"431",431,122,"ec:3.5.4.5","gene","rn:R01878",695,320,"rectangle",46,17,"#BFFFBF","sce:YLR245C",1330,"irreversible","sce",240,0,1,0.00142450142450142,1,3,0.5,0.00137174211248285,12,0.533700855552432,7,4,6,4,0.0866158338767628,0.0117875728769278,"NHNB","nonlethal",""
"432",432,123,"ec:3.5.4.1","gene","rn:R00974",824,347,"rectangle",46,17,"#BFFFBF","sce:YPR062W",1331,"irreversible","sce",240,0,1,0,1,3,1,0.00137174211248285,12,0.302033532691161,7,4,6,3,0.101875824690434,0.0117875728769277,"NHNB","nonlethal",""
