"org","ensemblID","entrezGeneID","entrezGeneAccession"
"mmu","ENSMUSG00000039159",22214,"Ube2h"
"mmu","ENSMUSG00000039166",432442,"Akap7"
"mmu","ENSMUSG00000039167",170757,"Adgrl4"
"mmu","ENSMUSG00000039168",223453,"Dap"
"mmu","ENSMUSG00000039176",18975,"Polg"
"mmu","ENSMUSG00000039187",208836,"Fanci"
"mmu","ENSMUSG00000039191",19664,"Rbpj"
"mmu","ENSMUSG00000039193",268973,"Nlrc4"
"mmu","ENSMUSG00000039194",19771,"Rlbp1"
"mmu","ENSMUSG00000039197",11534,"Adk"
"mmu","ENSMUSG00000039202",54608,"Abhd2"
"mmu","ENSMUSG00000039205",68379,"Ciz1"
"mmu","ENSMUSG00000039206",231871,"Daglb"
"mmu","ENSMUSG00000039208",210029,"Metrnl"
"mmu","ENSMUSG00000039217",16173,"Il18"
"mmu","ENSMUSG00000039219",94246,"Arid4b"
"mmu","ENSMUSG00000039220",52040,"Ppp1r10"
"mmu","ENSMUSG00000039224",110957,"D1Pas1"
"mmu","ENSMUSG00000039231",20937,"Suv39h1"
"mmu","ENSMUSG00000039232",74732,"Stx11"
"mmu","ENSMUSG00000039233",70430,"Tbce"
"mmu","ENSMUSG00000039234",69608,"Sec24d"
"mmu","ENSMUSG00000039239",21808,"Tgfb2"
"mmu","ENSMUSG00000039254",99011,"Pomt1"
"mmu","ENSMUSG00000039278",30052,"Pcsk1n"
"mmu","ENSMUSG00000039285",27215,"Azi2"
"mmu","ENSMUSG00000039286",72007,"Fndc3b"
"mmu","ENSMUSG00000039294",217370,"Cybc1"
"mmu","ENSMUSG00000039298",214444,"Cdk5rap2"
"mmu","ENSMUSG00000039304",22035,"Tnfsf10"
"mmu","ENSMUSG00000039308",17423,"Ndst2"
"mmu","ENSMUSG00000039315",27278,"Clnk"
"mmu","ENSMUSG00000039316",76438,"Rftn1"
"mmu","ENSMUSG00000039321",217369,"Uts2r"
"mmu","ENSMUSG00000039323",16008,"Igfbp2"
"mmu","ENSMUSG00000039329",73679,"Tex19.1"
"mmu","ENSMUSG00000039354",54380,"Smarcal1"
"mmu","ENSMUSG00000039358",13492,"Drd5"
"mmu","ENSMUSG00000039361",233489,"Picalm"
"mmu","ENSMUSG00000039377",15284,"Hlx"
"mmu","ENSMUSG00000039384",63953,"Dusp10"
"mmu","ENSMUSG00000039385",12563,"Cdh6"
"mmu","ENSMUSG00000039396",234258,"Neil3"
"mmu","ENSMUSG00000039410",70673,"Prdm16"
"mmu","ENSMUSG00000039419",66797,"Cntnap2"
"mmu","ENSMUSG00000039449",67229,"Prpf18"
"mmu","ENSMUSG00000039452",382083,"Snx22"
"mmu","ENSMUSG00000039456",338467,"Morc3"
"mmu","ENSMUSG00000039457",19041,"Ppl"
"mmu","ENSMUSG00000039462",12813,"Col10a1"
"mmu","ENSMUSG00000039463",77031,"Slc9a8"
"mmu","ENSMUSG00000039470",70546,"Zdhhc2"
"mmu","ENSMUSG00000039474",22393,"Wfs1"
"mmu","ENSMUSG00000039476",20204,"Prrx2"
"mmu","ENSMUSG00000039481",18188,"Nrtn"
"mmu","ENSMUSG00000039488",244682,"Cntn5"
"mmu","ENSMUSG00000039497",212898,"Dse"
"mmu","ENSMUSG00000039509",234865,"Nup133"
"mmu","ENSMUSG00000039518",386463,"Cdsn"
"mmu","ENSMUSG00000039519",13123,"Cyp7b1"
"mmu","ENSMUSG00000039521",20371,"Foxp3"
"mmu","ENSMUSG00000039529",54670,"Atp8b1"
"mmu","ENSMUSG00000039533",75104,"Mmd2"
"mmu","ENSMUSG00000039536",20853,"Stau1"
"mmu","ENSMUSG00000039542",17967,"Ncam1"
"mmu","ENSMUSG00000039546",230959,"Ajap1"
"mmu","ENSMUSG00000039577",260305,"Nphp4"
"mmu","ENSMUSG00000039579",242443,"Grin3a"
"mmu","ENSMUSG00000039601",53901,"Rcan2"
"mmu","ENSMUSG00000039615",56424,"Stub1"
"mmu","ENSMUSG00000039621",277360,"Prex1"
"mmu","ENSMUSG00000039630",51810,"Hnrnpu"
"mmu","ENSMUSG00000039632",77609,"Ccdc151"
"mmu","ENSMUSG00000039639",16509,"Kcne1"
"mmu","ENSMUSG00000039646",246154,"Vasn"
"mmu","ENSMUSG00000039652",208922,"Cpeb3"
"mmu","ENSMUSG00000039656",20182,"Rxrb"
"mmu","ENSMUSG00000039660",227695,"Spout1"
"mmu","ENSMUSG00000039661",66959,"Dusp26"
"mmu","ENSMUSG00000039662",57295,"Icmt"
"mmu","ENSMUSG00000039672",246133,"Kcne2"
"mmu","ENSMUSG00000039699",74481,"Batf2"
"mmu","ENSMUSG00000039701",99526,"Usp53"
"mmu","ENSMUSG00000039703",217365,"Nploc4"
"mmu","ENSMUSG00000039706",16826,"Ldb2"
"mmu","ENSMUSG00000039713",269608,"Plekhg5"
"mmu","ENSMUSG00000039714",235415,"Cplx3"
"mmu","ENSMUSG00000039716",208869,"Dock3"
"mmu","ENSMUSG00000039728",104245,"Slc6a5"
"mmu","ENSMUSG00000039735",214459,"Fnbp1l"
"mmu","ENSMUSG00000039738",52864,"Slx4"
"mmu","ENSMUSG00000039740",56737,"Alg2"
"mmu","ENSMUSG00000039741",268515,"Bahcc1"
"mmu","ENSMUSG00000039745",53415,"Htatip2"
"mmu","ENSMUSG00000039748",26909,"Exo1"
"mmu","ENSMUSG00000039753",242960,"Fbxl5"
"mmu","ENSMUSG00000039754",72041,"Alkbh4"
"mmu","ENSMUSG00000039760",237310,"Il22ra2"
"mmu","ENSMUSG00000039763",246738,"Dnajc28"
"mmu","ENSMUSG00000039765",231214,"Cc2d2a"
"mmu","ENSMUSG00000039768",230935,"Dnajc11"
"mmu","ENSMUSG00000039775",27358,"Defb3"
"mmu","ENSMUSG00000039781",12009,"Cep131"
"mmu","ENSMUSG00000039783",98256,"Kmo"
"mmu","ENSMUSG00000039801",73692,"Cplane1"
"mmu","ENSMUSG00000039804",228869,"Ncoa5"
"mmu","ENSMUSG00000039809",242425,"Gabbr2"
"mmu","ENSMUSG00000039826",227682,"Trub2"
"mmu","ENSMUSG00000039830",50913,"Olig2"
"mmu","ENSMUSG00000039834",329559,"Zfp335"
"mmu","ENSMUSG00000039840",100502841,"Epg5"
"mmu","ENSMUSG00000039842",244329,"Mcph1"
"mmu","ENSMUSG00000039844",107746,"Rapgef1"
"mmu","ENSMUSG00000039851",74387,"4932438H23Rik"
"mmu","ENSMUSG00000039852",68703,"Rere"
"mmu","ENSMUSG00000039873",415115,"Neurl2"
"mmu","ENSMUSG00000039878",72002,"Slc39a5"
"mmu","ENSMUSG00000039899",14190,"Fgl2"
"mmu","ENSMUSG00000039901",71617,"Armh3"
"mmu","ENSMUSG00000039904",14763,"Gpr37"
"mmu","ENSMUSG00000039910",17684,"Cited2"
"mmu","ENSMUSG00000039913",241656,"Pak7"
"mmu","ENSMUSG00000039936",18707,"Pik3cd"
"mmu","ENSMUSG00000039942",19219,"Ptger4"
"mmu","ENSMUSG00000039943",18798,"Plcb4"
"mmu","ENSMUSG00000039952",13138,"Dag1"
"mmu","ENSMUSG00000039953",65945,"Clstn1"
"mmu","ENSMUSG00000039954",269019,"Stk32a"
"mmu","ENSMUSG00000039958",320204,"Etfbkmt"
"mmu","ENSMUSG00000039959",215114,"Hip1"
"mmu","ENSMUSG00000039963",207607,"Ccdc40"
"mmu","ENSMUSG00000039981",237256,"Zc3h12d"
"mmu","ENSMUSG00000039989",12418,"Cbx4"
"mmu","ENSMUSG00000039994",21853,"Timeless"
"mmu","ENSMUSG00000040003",50791,"Magi2"
"mmu","ENSMUSG00000040007",228536,"Bahd1"
"mmu","ENSMUSG00000040009",14687,"Gnaz"
"mmu","ENSMUSG00000040010",20539,"Slc7a5"
"mmu","ENSMUSG00000040013",94244,"Fkbp6"
"mmu","ENSMUSG00000040016",19218,"Ptger3"
"mmu","ENSMUSG00000040018",226139,"Cox15"
"mmu","ENSMUSG00000040021",16798,"Lats1"
"mmu","ENSMUSG00000040026",20210,"Saa3"
"mmu","ENSMUSG00000040028",15568,"Elavl1"
"mmu","ENSMUSG00000040033",20847,"Stat2"
"mmu","ENSMUSG00000040037",320840,"Negr1"
"mmu","ENSMUSG00000040040",21821,"Ift88"
"mmu","ENSMUSG00000040044",50793,"Orc3"
"mmu","ENSMUSG00000040046",21990,"Tph1"
"mmu","ENSMUSG00000040055",14623,"Gjb6"
"mmu","ENSMUSG00000040061",18796,"Plcb2"
"mmu","ENSMUSG00000040084",12236,"Bub1b"
"mmu","ENSMUSG00000040093",171543,"Bmf"
"mmu","ENSMUSG00000040105",74411,"Plpp6"
"mmu","ENSMUSG00000040112",232536,"Mrps35"
"mmu","ENSMUSG00000040118",12293,"Cacna2d1"
"mmu","ENSMUSG00000040125",233919,"Gpr26"
"mmu","ENSMUSG00000040132",53878,"Svs2"
"mmu","ENSMUSG00000040136",20927,"Abcc8"
"mmu","ENSMUSG00000040138",17986,"Ndp"
"mmu","ENSMUSG00000040140",210510,"Tdrd6"
"mmu","ENSMUSG00000040147",109731,"Maob"
"mmu","ENSMUSG00000040148",15373,"Hmx3"
"mmu","ENSMUSG00000040151",23908,"Hs2st1"
"mmu","ENSMUSG00000040152",21825,"Thbs1"
"mmu","ENSMUSG00000040174",69113,"Alkbh3"
"mmu","ENSMUSG00000040183",140577,"Ankrd6"
"mmu","ENSMUSG00000040204",68026,"Pclaf"
"mmu","ENSMUSG00000040205",16433,"Cuzd1"
"mmu","ENSMUSG00000040209",170753,"Zfp704"
"mmu","ENSMUSG00000040229",23890,"Gpr34"
"mmu","ENSMUSG00000040247",108995,"Tbc1d10c"
"mmu","ENSMUSG00000040249",16971,"Lrp1"
"mmu","ENSMUSG00000040254",108151,"Sema3d"
"mmu","ENSMUSG00000040258",104080,"Nxph4"
"mmu","ENSMUSG00000040260",76441,"Daam2"
"mmu","ENSMUSG00000040264",14468,"Gbp2b"
"mmu","ENSMUSG00000040265",103967,"Dnm3"
"mmu","ENSMUSG00000040268",101476,"Plekha1"
"mmu","ENSMUSG00000040270",12014,"Bach2"
"mmu","ENSMUSG00000040274",12571,"Cdk6"
"mmu","ENSMUSG00000040276",23969,"Pacsin1"
"mmu","ENSMUSG00000040287",237611,"Stac3"
"mmu","ENSMUSG00000040289",15213,"Hey1"
"mmu","ENSMUSG00000040296",230073,"Ddx58"
"mmu","ENSMUSG00000040297",226551,"Suco"
"mmu","ENSMUSG00000040298",330660,"Btbd16"
"mmu","ENSMUSG00000040310",11695,"Alx4"
"mmu","ENSMUSG00000040314",13035,"Ctsg"
"mmu","ENSMUSG00000040325",321006,"Dcaf1"
"mmu","ENSMUSG00000040327",78309,"Cul9"
"mmu","ENSMUSG00000040329",16196,"Il7"
"mmu","ENSMUSG00000040356",108077,"Skiv2l"
"mmu","ENSMUSG00000040359",67490,"Ufl1"
"mmu","ENSMUSG00000040363",71458,"Bcor"
"mmu","ENSMUSG00000040374",19302,"Pex2"
"mmu","ENSMUSG00000040380",56410,"Cbln3"
"mmu","ENSMUSG00000040383",11834,"Aqr"
"mmu","ENSMUSG00000040389",99512,"Wdr47"
"mmu","ENSMUSG00000040390",269881,"Map3k10"
"mmu","ENSMUSG00000040405",171283,"Havcr1"
"mmu","ENSMUSG00000040407",100986,"Akap9"
"mmu","ENSMUSG00000040412",229722,"5330417C22Rik"
"mmu","ENSMUSG00000040413",171284,"Timd2"
"mmu","ENSMUSG00000040414",246696,"Slc25a28"
"mmu","ENSMUSG00000040423",381305,"Rc3h1"
"mmu","ENSMUSG00000040432",57260,"Ltb4r2"
"mmu","ENSMUSG00000040435",17872,"Ppp1r15a"
"mmu","ENSMUSG00000040447",216892,"Spns2"
"mmu","ENSMUSG00000040451",208449,"Sgms1"
"mmu","ENSMUSG00000040462",216440,"Os9"
"mmu","ENSMUSG00000040463",18432,"Mybbp1a"
"mmu","ENSMUSG00000040466",233016,"Blvrb"
"mmu","ENSMUSG00000040472",56187,"Rabggta"
"mmu","ENSMUSG00000040473",207686,"Cfap69"
"mmu","ENSMUSG00000040479",104418,"Dgkz"
"mmu","ENSMUSG00000040481",207165,"Bptf"
"mmu","ENSMUSG00000040488",108075,"Ltbp4"
"mmu","ENSMUSG00000040490",70530,"Lrfn2"
"mmu","ENSMUSG00000040495",12672,"Chrm4"
"mmu","ENSMUSG00000040502",216438,"Marchf9"
"mmu","ENSMUSG00000040505",27409,"Abcg5"
"mmu","ENSMUSG00000040506",228361,"Ambra1"
"mmu","ENSMUSG00000040511",52118,"Pvr"
"mmu","ENSMUSG00000040521",66399,"Tsfm"
"mmu","ENSMUSG00000040522",170744,"Tlr8"
"mmu","ENSMUSG00000040525",80794,"Cblc"
"mmu","ENSMUSG00000040528",380732,"Milr1"
"mmu","ENSMUSG00000040533",17180,"Matn1"
"mmu","ENSMUSG00000040537",11496,"Adam22"
"mmu","ENSMUSG00000040549",75786,"Ckap5"
"mmu","ENSMUSG00000040550",72201,"Otud6b"
"mmu","ENSMUSG00000040552",12267,"C3ar1"
"mmu","ENSMUSG00000040554",114230,"Aipl1"
"mmu","ENSMUSG00000040564",11812,"Apoc1"
"mmu","ENSMUSG00000040565",107182,"Btaf1"
"mmu","ENSMUSG00000040569",208890,"Slc26a7"
"mmu","ENSMUSG00000040584",18671,"Abcb1a"
"mmu","ENSMUSG00000040586",237222,"Ofd1"
"mmu","ENSMUSG00000040592",15985,"Cd79b"
"mmu","ENSMUSG00000040600",99662,"Eps8l3"
"mmu","ENSMUSG00000040605",56175,"Bace2"
"mmu","ENSMUSG00000040606",71529,"Kazn"
"mmu","ENSMUSG00000040610",27140,"Tlx3"
"mmu","ENSMUSG00000040612",100039795,"Ildr2"
"mmu","ENSMUSG00000040613",11810,"Apobec1"
"mmu","ENSMUSG00000040620",216877,"Dhx33"
"mmu","ENSMUSG00000040624",213783,"Plekhg1"
"mmu","ENSMUSG00000040627",11628,"Aicda"
"mmu","ENSMUSG00000040629",98558,"Mael"
"mmu","ENSMUSG00000040632",18185,"Nrl"
"mmu","ENSMUSG00000040640",238988,"Erc2"
"mmu","ENSMUSG00000040649",108653,"Rimklb"
"mmu","ENSMUSG00000040651",218850,"Tasor"
"mmu","ENSMUSG00000040653",76142,"Ppp1r14c"
"mmu","ENSMUSG00000040659",27984,"Efhd2"
"mmu","ENSMUSG00000040661",81000,"Rad54l2"
"mmu","ENSMUSG00000040663",56708,"Clcf1"
"mmu","ENSMUSG00000040667",19069,"Nup88"
"mmu","ENSMUSG00000040669",13619,"Phc1"
"mmu","ENSMUSG00000040675",270685,"Mthfd1l"
"mmu","ENSMUSG00000040680",73016,"Kremen2"
"mmu","ENSMUSG00000040681",15312,"Hmgn1"
"mmu","ENSMUSG00000040687",228355,"Madd"
"mmu","ENSMUSG00000040694",11811,"Apobec2"
"mmu","ENSMUSG00000040697",214063,"Dnajc16"
"mmu","ENSMUSG00000040703",74134,"Cyp2s1"
"mmu","ENSMUSG00000040710",20452,"St8sia4"
"mmu","ENSMUSG00000040711",268396,"Sh3pxd2b"
"mmu","ENSMUSG00000040712",216874,"Camta2"
"mmu","ENSMUSG00000040715",69994,"Rsc1a1"
"mmu","ENSMUSG00000040717",171463,"Il17rd"
"mmu","ENSMUSG00000040720",66185,"Virma"
"mmu","ENSMUSG00000040724",16490,"Kcna2"
"mmu","ENSMUSG00000040726",15209,"Hesx1"
"mmu","ENSMUSG00000040728",207920,"Esrp1"
"mmu","ENSMUSG00000040731",22384,"Eif4h"
"mmu","ENSMUSG00000040732",13876,"Erg"
"mmu","ENSMUSG00000040734",333654,"Ppp1r13l"
"mmu","ENSMUSG00000040751",56743,"Lat2"
"mmu","ENSMUSG00000040752",17888,"Myh6"
"mmu","ENSMUSG00000040759",67272,"Cmtm5"
"mmu","ENSMUSG00000040760",72993,"Appl1"
"mmu","ENSMUSG00000040761",56381,"Spen"
"mmu","ENSMUSG00000040770",140806,"Il25"
"mmu","ENSMUSG00000040782",26374,"Cop1"
"mmu","ENSMUSG00000040797",243621,"Iqsec3"
"mmu","ENSMUSG00000040808",12309,"S100g"
"mmu","ENSMUSG00000040828",106757,"Catsperd"
"mmu","ENSMUSG00000040836",240888,"Gpr161"
"mmu","ENSMUSG00000040841",20475,"Six5"
"mmu","ENSMUSG00000040850",103554,"Psme4"
"mmu","ENSMUSG00000040856",13386,"Dlk1"
"mmu","ENSMUSG00000040857",13875,"Erf"
"mmu","ENSMUSG00000040860",230872,"Crocc"
"mmu","ENSMUSG00000040888",11692,"Gfer"
"mmu","ENSMUSG00000040891",15377,"Foxa3"
"mmu","ENSMUSG00000040899",12458,"Ccr6"
"mmu","ENSMUSG00000040901",332396,"Kcnk18"
"mmu","ENSMUSG00000040907",232975,"Atp1a3"
"mmu","ENSMUSG00000040913",30838,"Fbxw4"
"mmu","ENSMUSG00000040918",116914,"Slc19a2"
"mmu","ENSMUSG00000040929",19726,"Rfx3"
"mmu","ENSMUSG00000040935",242726,"Padi6"
"mmu","ENSMUSG00000040936",209012,"Ulk4"
"mmu","ENSMUSG00000040940",16801,"Arhgef1"
"mmu","ENSMUSG00000040943",214133,"Tet2"
"mmu","ENSMUSG00000040945",108911,"Rcc2"
"mmu","ENSMUSG00000040950",216864,"Mgl2"
"mmu","ENSMUSG00000040952",20085,"Rps19"
"mmu","ENSMUSG00000040957",63955,"Cables1"
"mmu","ENSMUSG00000040963",11890,"Asgr2"
"mmu","ENSMUSG00000040966",20518,"Slc22a2"
"mmu","ENSMUSG00000040969",77669,"Arhgef38"
"mmu","ENSMUSG00000040990",58194,"Sh3kbp1"
"mmu","ENSMUSG00000040998",114249,"Npnt"
"mmu","ENSMUSG00000041000",67525,"Trim62"
"mmu","ENSMUSG00000041014",18183,"Nrg3"
"mmu","ENSMUSG00000041020",78283,"Map7d2"
"mmu","ENSMUSG00000041040",72750,"Fam117b"
"mmu","ENSMUSG00000041046",56089,"Ramp3"
"mmu","ENSMUSG00000041052",74087,"Slc7a13"
"mmu","ENSMUSG00000041058",107568,"Wwp1"
"mmu","ENSMUSG00000041064",208084,"Pif1"
"mmu","ENSMUSG00000041073",192950,"Nacad"
"mmu","ENSMUSG00000041075",14369,"Fzd7"
"mmu","ENSMUSG00000041078",14803,"Grid1"
"mmu","ENSMUSG00000041096",52808,"Tspyl2"
"mmu","ENSMUSG00000041112",140580,"Elmo1"
"mmu","ENSMUSG00000041119",18585,"Pde9a"
"mmu","ENSMUSG00000041120",17965,"Nbl1"
"mmu","ENSMUSG00000041133",24061,"Smc1a"
"mmu","ENSMUSG00000041135",192656,"Ripk2"
"mmu","ENSMUSG00000041147",12190,"Brca2"
"mmu","ENSMUSG00000041164",52915,"Zmiz2"
"mmu","ENSMUSG00000041165",74288,"Spem1"
"mmu","ENSMUSG00000041168",74142,"Lonp1"
"mmu","ENSMUSG00000041180",226098,"Hectd2"
"mmu","ENSMUSG00000041187",101540,"Prkd2"
"mmu","ENSMUSG00000041189",11443,"Chrnb1"
"mmu","ENSMUSG00000041193",18784,"Pla2g5"
"mmu","ENSMUSG00000041202",18782,"Pla2g2d"
"mmu","ENSMUSG00000041216",74438,"Clvs1"
"mmu","ENSMUSG00000041220",170439,"Elovl6"
"mmu","ENSMUSG00000041225",75415,"Arhgap12"
"mmu","ENSMUSG00000041231",79560,"Ublcp1"
"mmu","ENSMUSG00000041235",320790,"Chd7"
"mmu","ENSMUSG00000041236",218035,"Vps41"
"mmu","ENSMUSG00000041237",18770,"Pklr"
"mmu","ENSMUSG00000041238",225182,"Rbbp8"
"mmu","ENSMUSG00000041245",279561,"Wnk3"
"mmu","ENSMUSG00000041248",56379,"Kcnj1"
"mmu","ENSMUSG00000041261",12319,"Car8"
"mmu","ENSMUSG00000041268",235380,"Dmxl2"
"mmu","ENSMUSG00000041272",252838,"Tox"
"mmu","ENSMUSG00000041287",20670,"Sox15"
"mmu","ENSMUSG00000041298",231912,"Katnal1"
"mmu","ENSMUSG00000041301",12638,"Cftr"
"mmu","ENSMUSG00000041308",20650,"Sntb2"
"mmu","ENSMUSG00000041309",14912,"Nkx6-2"
"mmu","ENSMUSG00000041313",11987,"Slc7a1"
"mmu","ENSMUSG00000041323",78801,"Ak7"
"mmu","ENSMUSG00000041324",16323,"Inhba"
"mmu","ENSMUSG00000041329",11932,"Atp1b2"
"mmu","ENSMUSG00000041346",216853,"Wrap53"
"mmu","ENSMUSG00000041347",12061,"Bdkrb1"
"mmu","ENSMUSG00000041355",66256,"Ssr2"
"mmu","ENSMUSG00000041359",21432,"Tcl1"
"mmu","ENSMUSG00000041372",330406,"B4galnt3"
"mmu","ENSMUSG00000041377",29862,"Ninj2"
"mmu","ENSMUSG00000041378",12741,"Cldn5"
"mmu","ENSMUSG00000041380",15560,"Htr2c"
"mmu","ENSMUSG00000041406",381306,"BC055324"
"mmu","ENSMUSG00000041408",218914,"Wapl"
"mmu","ENSMUSG00000041415",192119,"Dicer1"
"mmu","ENSMUSG00000041417",18708,"Pik3r1"
"mmu","ENSMUSG00000041423",68957,"Paqr6"
"mmu","ENSMUSG00000041429",18207,"Nthl1"
"mmu","ENSMUSG00000041431",268697,"Ccnb1"
"mmu","ENSMUSG00000041444",330914,"Arhgap32"
"mmu","ENSMUSG00000041459",230908,"Tardbp"
"mmu","ENSMUSG00000041460",319734,"Cacna2d4"
"mmu","ENSMUSG00000041468",14738,"Gpr12"
"mmu","ENSMUSG00000041476",66106,"Smpx"
"mmu","ENSMUSG00000041481",20715,"Serpina3g"
"mmu","ENSMUSG00000041483",226442,"Zfp281"
"mmu","ENSMUSG00000041488",20908,"Stx3"
"mmu","ENSMUSG00000041498",381293,"Kif14"
"mmu","ENSMUSG00000041515",15900,"Irf8"
"mmu","ENSMUSG00000041523",22269,"Upk2"
"mmu","ENSMUSG00000041530",236511,"Ago1"
"mmu","ENSMUSG00000041534",19661,"Rbp3"
"mmu","ENSMUSG00000041540",20678,"Sox5"
"mmu","ENSMUSG00000041548",80888,"Hspb8"
"mmu","ENSMUSG00000041550",268591,"Serpina5"
"mmu","ENSMUSG00000041556",230904,"Fbxo2"
"mmu","ENSMUSG00000041559",14264,"Fmod"
"mmu","ENSMUSG00000041567",68054,"Serpina12"
"mmu","ENSMUSG00000041577",116847,"Prelp"
"mmu","ENSMUSG00000041578",12951,"Crx"
"mmu","ENSMUSG00000041583",252830,"Obox6"
"mmu","ENSMUSG00000041592",237979,"Sdk2"
"mmu","ENSMUSG00000041605",67313,"Inava"
"mmu","ENSMUSG00000041607",17196,"Mbp"
"mmu","ENSMUSG00000041609",75665,"Bicdl1"
"mmu","ENSMUSG00000041616",230899,"Nppa"
"mmu","ENSMUSG00000041629",28081,"Fam104a"
"mmu","ENSMUSG00000041642",16565,"Kif21b"
"mmu","ENSMUSG00000041649",245671,"Klf8"
"mmu","ENSMUSG00000041650",110821,"Pcca"
"mmu","ENSMUSG00000041660",170442,"Bbox1"
"mmu","ENSMUSG00000041669",170952,"Prima1"
"mmu","ENSMUSG00000041670",116837,"Rims1"
"mmu","ENSMUSG00000041671",232491,"Pyroxd1"
"mmu","ENSMUSG00000041681",15874,"Iapp"
"mmu","ENSMUSG00000041688",27494,"Amot"
"mmu","ENSMUSG00000041695",16518,"Kcnj2"
"mmu","ENSMUSG00000041697",12861,"Cox6a1"
"mmu","ENSMUSG00000041698",28248,"Slco1a1"
"mmu","ENSMUSG00000041703",65100,"Zic5"
"mmu","ENSMUSG00000041710",22067,"Trpc5"
"mmu","ENSMUSG00000041718",67574,"Alg13"
"mmu","ENSMUSG00000041720",224020,"Pi4ka"
"mmu","ENSMUSG00000041730",107751,"Prrxl1"
"mmu","ENSMUSG00000041734",170643,"Kirrel"
"mmu","ENSMUSG00000041736",12257,"Tspo"
"mmu","ENSMUSG00000041740",50849,"Rnf10"
"mmu","ENSMUSG00000041741",54611,"Pde3a"
"mmu","ENSMUSG00000041763",22019,"Tpp2"
"mmu","ENSMUSG00000041771",238384,"Slc24a4"
"mmu","ENSMUSG00000041773",13803,"Enc1"
"mmu","ENSMUSG00000041774",69101,"Ydjc"
"mmu","ENSMUSG00000041777",66935,"Cir1"
"mmu","ENSMUSG00000041779",170829,"Tram2"
"mmu","ENSMUSG00000041791",12344,"Capza3"
"mmu","ENSMUSG00000041798",103988,"Gck"
"mmu","ENSMUSG00000041809",71877,"Efhc1"
"mmu","ENSMUSG00000041827",231655,"Oasl1"
"mmu","ENSMUSG00000041836",19267,"Ptpre"
"mmu","ENSMUSG00000041859",17215,"Mcm3"
"mmu","ENSMUSG00000041870",68420,"Ankrd13a"
"mmu","ENSMUSG00000041872",257630,"Il17f"
"mmu","ENSMUSG00000041879",226432,"Ipo9"
"mmu","ENSMUSG00000041889",77552,"Shisa4"
"mmu","ENSMUSG00000041890",26431,"Git2"
"mmu","ENSMUSG00000041891",70361,"Lman1"
"mmu","ENSMUSG00000041911",13390,"Dlx1"
"mmu","ENSMUSG00000041912",72634,"Tdrkh"
"mmu","ENSMUSG00000041936",11603,"Agrn"
"mmu","ENSMUSG00000041949",272538,"Tango6"
"mmu","ENSMUSG00000041954",21936,"Tnfrsf18"
"mmu","ENSMUSG00000041957",67451,"Pkp2"
"mmu","ENSMUSG00000041959",20194,"S100a10"
"mmu","ENSMUSG00000041961",407821,"Znrf3"
"mmu","ENSMUSG00000041977",213498,"Arhgef11"
"mmu","ENSMUSG00000041986",270162,"Elmod1"
"mmu","ENSMUSG00000042002",116810,"Foxn4"
"mmu","ENSMUSG00000042010",100705,"Acacb"
"mmu","ENSMUSG00000042029",76044,"Ncapg2"
"mmu","ENSMUSG00000042045",66402,"Sln"
"mmu","ENSMUSG00000042078",68666,"Svop"
"mmu","ENSMUSG00000042082",11881,"Arsb"
"mmu","ENSMUSG00000042096",13142,"Dao"
"mmu","ENSMUSG00000042105",101490,"Inpp5f"
"mmu","ENSMUSG00000042106",68176,"Inka1"
"mmu","ENSMUSG00000042116",246228,"Vwa1"
"mmu","ENSMUSG00000042124",67828,"Lce1f"
"mmu","ENSMUSG00000042156",66573,"Dzip1"
"mmu","ENSMUSG00000042167",100715,"Tent2"
"mmu","ENSMUSG00000042189",71062,"Tekt3"
"mmu","ENSMUSG00000042190",14747,"Cmklr1"
"mmu","ENSMUSG00000042197",98403,"Zfp451"
"mmu","ENSMUSG00000042207",75605,"Kdm5b"
"mmu","ENSMUSG00000042210",68644,"Abhd14a"
"mmu","ENSMUSG00000042216",52850,"Sgsm1"
"mmu","ENSMUSG00000042228",17096,"Lyn"
"mmu","ENSMUSG00000042240",12961,"Crybb2"
"mmu","ENSMUSG00000042244",242100,"Pglyrp3"
"mmu","ENSMUSG00000042249",320129,"Grk3"
"mmu","ENSMUSG00000042250",384997,"Pglyrp4"
"mmu","ENSMUSG00000042258",16392,"Isl1"
"mmu","ENSMUSG00000042262",12776,"Ccr8"
"mmu","ENSMUSG00000042265",58217,"Trem1"
"mmu","ENSMUSG00000042268",320718,"Slc26a9"
"mmu","ENSMUSG00000042272",228071,"Sestd1"
"mmu","ENSMUSG00000042275",105083,"Pelo"
"mmu","ENSMUSG00000042279",171506,"H1f8"
"mmu","ENSMUSG00000042282",245650,"Gucy2f"
"mmu","ENSMUSG00000042284",109700,"Itga1"
"mmu","ENSMUSG00000042286",192187,"Stab1"
"mmu","ENSMUSG00000042289",101502,"Hsd3b7"
"mmu","ENSMUSG00000042292",223701,"Mrtfa"
"mmu","ENSMUSG00000042306",66166,"S100a14"
"mmu","ENSMUSG00000042308",233904,"Setd1a"
"mmu","ENSMUSG00000042320",73422,"Prox2"
"mmu","ENSMUSG00000042323",66923,"Pbrm1"
"mmu","ENSMUSG00000042328",192232,"Hps4"
"mmu","ENSMUSG00000042333",230979,"Tnfrsf14"
"mmu","ENSMUSG00000042340",13019,"Ctf1"
